site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-16,5/16/2026,12Z,160
BAKC2,2026-05-16,5/17/2026,12Z,176
BAKC2,2026-05-16,5/18/2026,12Z,154
BAKC2,2026-05-16,5/19/2026,12Z,109
BAKC2,2026-05-16,5/20/2026,12Z,84
BAKC2,2026-05-16,5/21/2026,12Z,77
BAKC2,2026-05-16,5/22/2026,12Z,79
BAKC2,2026-05-16,5/23/2026,12Z,99
BAKC2,2026-05-16,5/24/2026,12Z,123
BAKC2,2026-05-16,5/25/2026,12Z,131
