site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-24,6/24/2026,12Z,48
BAKC2,2026-06-24,6/25/2026,12Z,46
BAKC2,2026-06-24,6/26/2026,12Z,44
BAKC2,2026-06-24,6/27/2026,12Z,42
BAKC2,2026-06-24,6/28/2026,12Z,41
BAKC2,2026-06-24,6/29/2026,12Z,39
BAKC2,2026-06-24,6/30/2026,12Z,37
BAKC2,2026-06-24,7/1/2026,12Z,36
BAKC2,2026-06-24,7/2/2026,12Z,35
BAKC2,2026-06-24,7/3/2026,12Z,33
