site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-30,5/30/2026,12Z,186
BAKC2,2026-05-30,5/31/2026,12Z,151
BAKC2,2026-05-30,6/1/2026,12Z,136
BAKC2,2026-05-30,6/2/2026,12Z,136
BAKC2,2026-05-30,6/3/2026,12Z,152
BAKC2,2026-05-30,6/4/2026,12Z,174
BAKC2,2026-05-30,6/5/2026,12Z,191
BAKC2,2026-05-30,6/6/2026,12Z,206
BAKC2,2026-05-30,6/7/2026,12Z,222
BAKC2,2026-05-30,6/8/2026,12Z,228
