site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-22,5/22/2026,12Z,94
BAKC2,2026-05-22,5/23/2026,12Z,84
BAKC2,2026-05-22,5/24/2026,12Z,78
BAKC2,2026-05-22,5/25/2026,12Z,74
BAKC2,2026-05-22,5/26/2026,12Z,81
BAKC2,2026-05-22,5/27/2026,12Z,106
BAKC2,2026-05-22,5/28/2026,12Z,108
BAKC2,2026-05-22,5/29/2026,12Z,99
BAKC2,2026-05-22,5/30/2026,12Z,95
BAKC2,2026-05-22,5/31/2026,12Z,90
