site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-09,6/9/2026,12Z,138
BAKC2,2026-06-09,6/10/2026,12Z,114
BAKC2,2026-06-09,6/11/2026,12Z,90
BAKC2,2026-06-09,6/12/2026,12Z,73
BAKC2,2026-06-09,6/13/2026,12Z,68
BAKC2,2026-06-09,6/14/2026,12Z,65
BAKC2,2026-06-09,6/15/2026,12Z,76
BAKC2,2026-06-09,6/16/2026,12Z,58
BAKC2,2026-06-09,6/17/2026,12Z,43
BAKC2,2026-06-09,6/18/2026,12Z,35
