site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-05,6/5/2026,12Z,177
BAKC2,2026-06-05,6/6/2026,12Z,197
BAKC2,2026-06-05,6/7/2026,12Z,216
BAKC2,2026-06-05,6/8/2026,12Z,205
BAKC2,2026-06-05,6/9/2026,12Z,174
BAKC2,2026-06-05,6/10/2026,12Z,154
BAKC2,2026-06-05,6/11/2026,12Z,138
BAKC2,2026-06-05,6/12/2026,12Z,114
BAKC2,2026-06-05,6/13/2026,12Z,92
BAKC2,2026-06-05,6/14/2026,12Z,79
