site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-25,6/25/2026,12Z,45
BAKC2,2026-06-25,6/26/2026,12Z,42
BAKC2,2026-06-25,6/27/2026,12Z,40
BAKC2,2026-06-25,6/28/2026,12Z,39
BAKC2,2026-06-25,6/29/2026,12Z,37
BAKC2,2026-06-25,6/30/2026,12Z,36
BAKC2,2026-06-25,7/1/2026,12Z,34
BAKC2,2026-06-25,7/2/2026,12Z,33
BAKC2,2026-06-25,7/3/2026,12Z,32
BAKC2,2026-06-25,7/4/2026,12Z,31
