site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-24,5/24/2026,12Z,88
BAKC2,2026-05-24,5/25/2026,12Z,85
BAKC2,2026-05-24,5/26/2026,12Z,102
BAKC2,2026-05-24,5/27/2026,12Z,117
BAKC2,2026-05-24,5/28/2026,12Z,110
BAKC2,2026-05-24,5/29/2026,12Z,107
BAKC2,2026-05-24,5/30/2026,12Z,111
BAKC2,2026-05-24,5/31/2026,12Z,98
BAKC2,2026-05-24,6/1/2026,12Z,89
BAKC2,2026-05-24,6/2/2026,12Z,92
