site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-29,6/29/2026,12Z,40
BAKC2,2026-06-29,6/30/2026,12Z,37
BAKC2,2026-06-29,7/1/2026,12Z,36
BAKC2,2026-06-29,7/2/2026,12Z,34
BAKC2,2026-06-29,7/3/2026,12Z,33
BAKC2,2026-06-29,7/4/2026,12Z,32
BAKC2,2026-06-29,7/5/2026,12Z,31
BAKC2,2026-06-29,7/6/2026,12Z,30
BAKC2,2026-06-29,7/7/2026,12Z,29
BAKC2,2026-06-29,7/8/2026,12Z,28
