site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-15,6/15/2026,12Z,77
BAKC2,2026-06-15,6/16/2026,12Z,69
BAKC2,2026-06-15,6/17/2026,12Z,63
BAKC2,2026-06-15,6/18/2026,12Z,60
BAKC2,2026-06-15,6/19/2026,12Z,58
BAKC2,2026-06-15,6/20/2026,12Z,56
BAKC2,2026-06-15,6/21/2026,12Z,54
BAKC2,2026-06-15,6/22/2026,12Z,53
BAKC2,2026-06-15,6/23/2026,12Z,52
BAKC2,2026-06-15,6/24/2026,12Z,51
