site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-19,5/19/2026,12Z,126
BAKC2,2026-05-19,5/20/2026,12Z,115
BAKC2,2026-05-19,5/21/2026,12Z,105
BAKC2,2026-05-19,5/22/2026,12Z,93
BAKC2,2026-05-19,5/23/2026,12Z,82
BAKC2,2026-05-19,5/24/2026,12Z,78
BAKC2,2026-05-19,5/25/2026,12Z,84
BAKC2,2026-05-19,5/26/2026,12Z,107
BAKC2,2026-05-19,5/27/2026,12Z,117
BAKC2,2026-05-19,5/28/2026,12Z,114
