site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-16,6/16/2026,12Z,74
BAKC2,2026-06-16,6/17/2026,12Z,66
BAKC2,2026-06-16,6/18/2026,12Z,62
BAKC2,2026-06-16,6/19/2026,12Z,58
BAKC2,2026-06-16,6/20/2026,12Z,56
BAKC2,2026-06-16,6/21/2026,12Z,54
BAKC2,2026-06-16,6/22/2026,12Z,52
BAKC2,2026-06-16,6/23/2026,12Z,50
BAKC2,2026-06-16,6/24/2026,12Z,49
BAKC2,2026-06-16,6/25/2026,12Z,47
