site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-17,6/17/2026,12Z,73
BAKC2,2026-06-17,6/18/2026,12Z,68
BAKC2,2026-06-17,6/19/2026,12Z,64
BAKC2,2026-06-17,6/20/2026,12Z,61
BAKC2,2026-06-17,6/21/2026,12Z,59
BAKC2,2026-06-17,6/22/2026,12Z,57
BAKC2,2026-06-17,6/23/2026,12Z,56
BAKC2,2026-06-17,6/24/2026,12Z,54
BAKC2,2026-06-17,6/25/2026,12Z,53
BAKC2,2026-06-17,6/26/2026,12Z,51
