site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-15,5/15/2026,12Z,134
BAKC2,2026-05-15,5/16/2026,12Z,113
BAKC2,2026-05-15,5/17/2026,12Z,118
BAKC2,2026-05-15,5/18/2026,12Z,108
BAKC2,2026-05-15,5/19/2026,12Z,83
BAKC2,2026-05-15,5/20/2026,12Z,67
BAKC2,2026-05-15,5/21/2026,12Z,63
BAKC2,2026-05-15,5/22/2026,12Z,71
BAKC2,2026-05-15,5/23/2026,12Z,81
BAKC2,2026-05-15,5/24/2026,12Z,97
