site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-13,5/14/2026,12Z,124
BAKC2,2026-05-13,5/15/2026,12Z,153
BAKC2,2026-05-13,5/16/2026,12Z,137
BAKC2,2026-05-13,5/17/2026,12Z,144
BAKC2,2026-05-13,5/18/2026,12Z,142
BAKC2,2026-05-13,5/19/2026,12Z,101
BAKC2,2026-05-13,5/20/2026,12Z,75
BAKC2,2026-05-13,5/21/2026,12Z,74
BAKC2,2026-05-13,5/22/2026,12Z,95
BAKC2,2026-05-13,5/23/2026,12Z,115
