site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-22,6/22/2026,12Z,54
BAKC2,2026-06-22,6/23/2026,12Z,52
BAKC2,2026-06-22,6/24/2026,12Z,50
BAKC2,2026-06-22,6/25/2026,12Z,48
BAKC2,2026-06-22,6/26/2026,12Z,47
BAKC2,2026-06-22,6/27/2026,12Z,45
BAKC2,2026-06-22,6/28/2026,12Z,43
BAKC2,2026-06-22,6/29/2026,12Z,42
BAKC2,2026-06-22,6/30/2026,12Z,41
BAKC2,2026-06-22,7/1/2026,12Z,39
