site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-10,6/10/2026,12Z,125
BAKC2,2026-06-10,6/11/2026,12Z,106
BAKC2,2026-06-10,6/12/2026,12Z,82
BAKC2,2026-06-10,6/13/2026,12Z,76
BAKC2,2026-06-10,6/14/2026,12Z,75
BAKC2,2026-06-10,6/15/2026,12Z,62
BAKC2,2026-06-10,6/16/2026,12Z,51
BAKC2,2026-06-10,6/17/2026,12Z,44
BAKC2,2026-06-10,6/18/2026,12Z,40
BAKC2,2026-06-10,6/19/2026,12Z,38
