site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-14,2026/05/15,12Z,135
BAKC2,2026-05-14,2026/05/16,12Z,114
BAKC2,2026-05-14,2026/05/17,12Z,119
BAKC2,2026-05-14,2026/05/18,12Z,109
BAKC2,2026-05-14,2026/05/19,12Z,84
BAKC2,2026-05-14,2026/05/20,12Z,68
BAKC2,2026-05-14,2026/05/21,12Z,63
BAKC2,2026-05-14,2026/05/22,12Z,72
BAKC2,2026-05-14,2026/05/23,12Z,81
BAKC2,2026-05-14,2026/05/24,12Z,98
