site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-01,6/2/2026,12Z,176
BAKC2,2026-06-01,6/3/2026,12Z,200
BAKC2,2026-06-01,6/4/2026,12Z,215
BAKC2,2026-06-01,6/5/2026,12Z,225
BAKC2,2026-06-01,6/6/2026,12Z,239
BAKC2,2026-06-01,6/7/2026,12Z,253
BAKC2,2026-06-01,6/8/2026,12Z,255
BAKC2,2026-06-01,6/9/2026,12Z,234
BAKC2,2026-06-01,6/10/2026,12Z,208
BAKC2,2026-06-01,6/11/2026,12Z,185
