site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-13,6/13/2026,12Z,93
BAKC2,2026-06-13,6/14/2026,12Z,84
BAKC2,2026-06-13,6/15/2026,12Z,71
BAKC2,2026-06-13,6/16/2026,12Z,63
BAKC2,2026-06-13,6/17/2026,12Z,57
BAKC2,2026-06-13,6/18/2026,12Z,54
BAKC2,2026-06-13,6/19/2026,12Z,51
BAKC2,2026-06-13,6/20/2026,12Z,49
BAKC2,2026-06-13,6/21/2026,12Z,47
BAKC2,2026-06-13,6/22/2026,12Z,45
