site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-11,6/11/2026,12Z,116
BAKC2,2026-06-11,6/12/2026,12Z,89
BAKC2,2026-06-11,6/13/2026,12Z,81
BAKC2,2026-06-11,6/14/2026,12Z,79
BAKC2,2026-06-11,6/15/2026,12Z,70
BAKC2,2026-06-11,6/16/2026,12Z,81
BAKC2,2026-06-11,6/17/2026,12Z,60
BAKC2,2026-06-11,6/18/2026,12Z,50
BAKC2,2026-06-11,6/19/2026,12Z,44
BAKC2,2026-06-11,6/20/2026,12Z,40
