site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-23,5/23/2026,12Z,98
BAKC2,2026-05-23,5/24/2026,12Z,92
BAKC2,2026-05-23,5/25/2026,12Z,95
BAKC2,2026-05-23,5/26/2026,12Z,117
BAKC2,2026-05-23,5/27/2026,12Z,128
BAKC2,2026-05-23,5/28/2026,12Z,124
BAKC2,2026-05-23,5/29/2026,12Z,114
BAKC2,2026-05-23,5/30/2026,12Z,101
BAKC2,2026-05-23,5/31/2026,12Z,96
BAKC2,2026-05-23,6/1/2026,12Z,98
