site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-28,6/28/2026,12Z,42
BAKC2,2026-06-28,6/29/2026,12Z,38
BAKC2,2026-06-28,6/30/2026,12Z,36
BAKC2,2026-06-28,7/1/2026,12Z,34
BAKC2,2026-06-28,7/2/2026,12Z,33
BAKC2,2026-06-28,7/3/2026,12Z,31
BAKC2,2026-06-28,7/4/2026,12Z,30
BAKC2,2026-06-28,7/5/2026,12Z,29
BAKC2,2026-06-28,7/6/2026,12Z,28
BAKC2,2026-06-28,7/7/2026,12Z,28
