site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-07,6/8/2026,12Z,150
BAKC2,2026-06-07,6/9/2026,12Z,134
BAKC2,2026-06-07,6/10/2026,12Z,120
BAKC2,2026-06-07,6/11/2026,12Z,101
BAKC2,2026-06-07,6/12/2026,12Z,81
BAKC2,2026-06-07,6/13/2026,12Z,74
BAKC2,2026-06-07,6/14/2026,12Z,68
BAKC2,2026-06-07,6/15/2026,12Z,56
BAKC2,2026-06-07,6/16/2026,12Z,47
BAKC2,2026-06-07,6/17/2026,12Z,41
