site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-12,6/12/2026,12Z,96
BAKC2,2026-06-12,6/13/2026,12Z,87
BAKC2,2026-06-12,6/14/2026,12Z,84
BAKC2,2026-06-12,6/15/2026,12Z,72
BAKC2,2026-06-12,6/16/2026,12Z,64
BAKC2,2026-06-12,6/17/2026,12Z,59
BAKC2,2026-06-12,6/18/2026,12Z,56
BAKC2,2026-06-12,6/19/2026,12Z,55
BAKC2,2026-06-12,6/20/2026,12Z,52
BAKC2,2026-06-12,6/21/2026,12Z,50
