site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-29,5/29/2026,12Z,170
BAKC2,2026-05-29,5/30/2026,12Z,176
BAKC2,2026-05-29,5/31/2026,12Z,158
BAKC2,2026-05-29,6/1/2026,12Z,141
BAKC2,2026-05-29,6/2/2026,12Z,139
BAKC2,2026-05-29,6/3/2026,12Z,150
BAKC2,2026-05-29,6/4/2026,12Z,165
BAKC2,2026-05-29,6/5/2026,12Z,172
BAKC2,2026-05-29,6/6/2026,12Z,180
BAKC2,2026-05-29,6/7/2026,12Z,186
