site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-21,5/21/2026,12Z,107
BAKC2,2026-05-21,5/22/2026,12Z,98
BAKC2,2026-05-21,5/23/2026,12Z,89
BAKC2,2026-05-21,5/24/2026,12Z,81
BAKC2,2026-05-21,5/25/2026,12Z,82
BAKC2,2026-05-21,5/26/2026,12Z,93
BAKC2,2026-05-21,5/27/2026,12Z,123
BAKC2,2026-05-21,5/28/2026,12Z,119
BAKC2,2026-05-21,5/29/2026,12Z,106
BAKC2,2026-05-21,5/30/2026,12Z,103
