site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-06-23,6/23/2026,12Z,51
BAKC2,2026-06-23,6/24/2026,12Z,49
BAKC2,2026-06-23,6/25/2026,12Z,47
BAKC2,2026-06-23,6/26/2026,12Z,45
BAKC2,2026-06-23,6/27/2026,12Z,43
BAKC2,2026-06-23,6/28/2026,12Z,42
BAKC2,2026-06-23,6/29/2026,12Z,40
BAKC2,2026-06-23,6/30/2026,12Z,39
BAKC2,2026-06-23,7/1/2026,12Z,38
BAKC2,2026-06-23,7/2/2026,12Z,36
