site_id,issued_date,DATE,TIME,FLOW
BAKC2,2026-05-26,5/26/2026,12Z,105
BAKC2,2026-05-26,5/27/2026,12Z,119
BAKC2,2026-05-26,5/28/2026,12Z,114
BAKC2,2026-05-26,5/29/2026,12Z,123
BAKC2,2026-05-26,5/30/2026,12Z,135
BAKC2,2026-05-26,5/31/2026,12Z,123
BAKC2,2026-05-26,6/1/2026,12Z,119
BAKC2,2026-05-26,6/2/2026,12Z,117
BAKC2,2026-05-26,6/3/2026,12Z,113
BAKC2,2026-05-26,6/4/2026,12Z,113
