mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
11.815042,10.318962,4,2024-06-13,2024-06-13
12.338547,11.337565,4,2024-06-14,2024-06-13
11.944195,11.017692,4,2024-06-15,2024-06-13
12.522201,11.615697,4,2024-06-16,2024-06-13
12.817436,11.990538,4,2024-06-17,2024-06-13
12.078606,11.704922,4,2024-06-18,2024-06-13
11.961431,11.858766,4,2024-06-19,2024-06-13
12.532208,11.005078,1,2024-06-14,2024-06-14
11.99572,10.828302,1,2024-06-15,2024-06-14
12.345647,11.081639,1,2024-06-16,2024-06-14
12.62861,11.659418,1,2024-06-17,2024-06-14
12.400252,11.947513,1,2024-06-18,2024-06-14
12.238506,12.04313,1,2024-06-19,2024-06-14
13.206816,12.313808,1,2024-06-20,2024-06-14
14.943895,12.402258,2,2024-06-14,2024-06-14
15.155272,12.473827,2,2024-06-15,2024-06-14
14.874782,12.354559,2,2024-06-16,2024-06-14
14.729259,12.58911,2,2024-06-17,2024-06-14
14.086127,12.513195,2,2024-06-18,2024-06-14
13.762463,12.730353,2,2024-06-19,2024-06-14
13.861961,12.996295,2,2024-06-20,2024-06-14
14.384035,11.16379,3,2024-06-14,2024-06-14
14.60759,11.153737,3,2024-06-15,2024-06-14
14.234914,11.040415,3,2024-06-16,2024-06-14
14.087245,11.14471,3,2024-06-17,2024-06-14
13.779842,10.965494,3,2024-06-18,2024-06-14
13.323429,10.973093,3,2024-06-19,2024-06-14
13.033918,12.051493,3,2024-06-20,2024-06-14
12.271599,10.841956,4,2024-06-14,2024-06-14
11.830447,10.832397,4,2024-06-15,2024-06-14
12.484722,11.569647,4,2024-06-16,2024-06-14
12.806818,11.97971,4,2024-06-17,2024-06-14
12.076924,11.703731,4,2024-06-18,2024-06-14
11.961126,11.858494,4,2024-06-19,2024-06-14
12.866366,12.033106,4,2024-06-20,2024-06-14
12.235618,11.047306,1,2024-06-15,2024-06-15
12.433611,11.167639,1,2024-06-16,2024-06-15
12.663713,11.696644,1,2024-06-17,2024-06-15
12.412798,11.962928,1,2024-06-18,2024-06-15
12.2437,12.050037,1,2024-06-19,2024-06-15
13.210791,12.318648,1,2024-06-20,2024-06-15
14.564141,12.561835,1,2024-06-21,2024-06-15
15.127443,12.635606,2,2024-06-15,2024-06-15
14.959906,12.467251,2,2024-06-16,2024-06-15
14.758147,12.608524,2,2024-06-17,2024-06-15
14.084895,12.50535,2,2024-06-18,2024-06-15
13.758646,12.725714,2,2024-06-19,2024-06-15
13.858687,12.99272,2,2024-06-20,2024-06-15
15.154239,13.480723,2,2024-06-21,2024-06-15
14.186752,10.8768635,3,2024-06-15,2024-06-15
14.004697,10.872383,3,2024-06-16,2024-06-15
13.939279,11.035924,3,2024-06-17,2024-06-15
13.679421,10.888301,3,2024-06-18,2024-06-15
13.250255,10.912742,3,2024-06-19,2024-06-15
12.967764,11.985037,3,2024-06-20,2024-06-15
13.882799,12.49784,3,2024-06-21,2024-06-15
11.87789,10.627402,4,2024-06-15,2024-06-15
12.445421,11.481107,4,2024-06-16,2024-06-15
12.787804,11.952623,4,2024-06-17,2024-06-15
12.072376,11.698465,4,2024-06-18,2024-06-15
11.959976,11.857066,4,2024-06-19,2024-06-15
12.865452,12.032021,4,2024-06-20,2024-06-15
13.963309,12.4788885,4,2024-06-21,2024-06-15
12.940589,11.549989,1,2024-06-16,2024-06-16
12.85098,11.882467,1,2024-06-17,2024-06-16
12.478376,12.041912,1,2024-06-18,2024-06-16
12.270678,12.085746,1,2024-06-19,2024-06-16
13.231436,12.343747,1,2024-06-20,2024-06-16
14.582836,12.582649,1,2024-06-21,2024-06-16
14.569436,13.126144,1,2024-06-22,2024-06-16
14.83213,12.539702,2,2024-06-16,2024-06-16
14.837827,12.7445345,2,2024-06-17,2024-06-16
14.1271925,12.544257,2,2024-06-18,2024-06-16
13.770205,12.729098,2,2024-06-19,2024-06-16
13.862438,12.994997,2,2024-06-20,2024-06-16
15.156852,13.483144,2,2024-06-21,2024-06-16
15.120534,13.583412,2,2024-06-22,2024-06-16
14.015404,10.940175,3,2024-06-16,2024-06-16
13.967483,11.059799,3,2024-06-17,2024-06-16
13.699906,10.904175,3,2024-06-18,2024-06-16
13.265197,10.925077,3,2024-06-19,2024-06-16
12.981234,11.998592,3,2024-06-20,2024-06-16
13.892783,12.507548,3,2024-06-21,2024-06-16
14.311166,13.0045595,3,2024-06-22,2024-06-16
12.616357,11.314208,4,2024-06-16,2024-06-16
12.756779,11.846875,4,2024-06-17,2024-06-16
12.052699,11.664909,4,2024-06-18,2024-06-16
11.953278,11.847262,4,2024-06-19,2024-06-16
12.859658,12.024898,4,2024-06-20,2024-06-16
13.9570675,12.472325,4,2024-06-21,2024-06-16
14.056998,12.817608,4,2024-06-22,2024-06-16
13.346233,12.331973,1,2024-06-17,2024-06-17
12.651538,12.243492,1,2024-06-18,2024-06-17
12.341677,12.178793,1,2024-06-19,2024-06-17
13.285903,12.40967,1,2024-06-20,2024-06-17
14.632199,12.637628,1,2024-06-21,2024-06-17
14.609578,13.169715,1,2024-06-22,2024-06-17
14.577358,13.292491,1,2024-06-23,2024-06-17
14.856664,12.90465,2,2024-06-17,2024-06-17
14.207963,12.647371,2,2024-06-18,2024-06-17
13.807784,12.755374,2,2024-06-19,2024-06-17
13.883463,13.014602,2,2024-06-20,2024-06-17
15.175394,13.50219,2,2024-06-21,2024-06-17
15.1352415,13.597222,2,2024-06-22,2024-06-17
14.888077,13.267485,2,2024-06-23,2024-06-17
14.260946,11.324892,3,2024-06-17,2024-06-17
13.921886,11.076677,3,2024-06-18,2024-06-17
13.428981,11.060129,3,2024-06-19,2024-06-17
13.130304,12.147799,3,2024-06-20,2024-06-17
14.004415,12.615493,3,2024-06-21,2024-06-17
14.398489,13.084652,3,2024-06-22,2024-06-17
14.598229,12.97945,3,2024-06-23,2024-06-17
12.983149,11.814778,4,2024-06-17,2024-06-17
12.032365,11.577242,4,2024-06-18,2024-06-17
11.93789,11.81928,4,2024-06-19,2024-06-17
12.844663,12.005613,4,2024-06-20,2024-06-17
13.940533,12.454768,4,2024-06-21,2024-06-17
14.041464,12.801353,4,2024-06-22,2024-06-17
14.109142,12.7755575,4,2024-06-23,2024-06-17
13.037208,12.637626,1,2024-06-18,2024-06-18
12.494164,12.372384,1,2024-06-19,2024-06-18
13.402968,12.549583,1,2024-06-20,2024-06-18
14.738337,12.7558565,1,2024-06-21,2024-06-18
14.696231,13.263773,1,2024-06-22,2024-06-18
14.647698,13.368335,1,2024-06-23,2024-06-18
15.633065,13.781741,1,2024-06-24,2024-06-18
14.397171,12.979829,2,2024-06-18,2024-06-18
13.9494915,12.8832035,2,2024-06-19,2024-06-18
13.980185,13.111766,2,2024-06-20,2024-06-18
15.264364,13.595124,2,2024-06-21,2024-06-18
15.206774,13.6647415,2,2024-06-22,2024-06-18
14.944827,13.31665,2,2024-06-23,2024-06-18
15.55392,13.847204,2,2024-06-24,2024-06-18
14.295028,11.4138365,3,2024-06-18,2024-06-18
13.732758,11.311752,3,2024-06-19,2024-06-18
13.413899,12.427911,3,2024-06-20,2024-06-18
14.223039,12.824114,3,2024-06-21,2024-06-18
14.56877,13.2396,3,2024-06-22,2024-06-18
14.732779,13.101373,3,2024-06-23,2024-06-18
15.303,13.542753,3,2024-06-24,2024-06-18
12.234003,11.59421,4,2024-06-18,2024-06-18
11.951239,11.804109,4,2024-06-19,2024-06-18
12.845192,12.00094,4,2024-06-20,2024-06-18
13.938631,12.451676,4,2024-06-21,2024-06-18
14.039213,12.798755,4,2024-06-22,2024-06-18
14.106991,12.773285,4,2024-06-23,2024-06-18
15.028364,13.307477,4,2024-06-24,2024-06-18
12.921402,12.870942,1,2024-06-19,2024-06-19
13.730201,12.927777,1,2024-06-20,2024-06-19
15.034248,13.085443,1,2024-06-21,2024-06-19
14.939768,13.528096,1,2024-06-22,2024-06-19
14.847232,13.583046,1,2024-06-23,2024-06-19
15.816858,13.985844,1,2024-06-24,2024-06-19
16.500671,14.767638,1,2024-06-25,2024-06-19
14.23955,13.316717,2,2024-06-19,2024-06-19
14.288029,13.454771,2,2024-06-20,2024-06-19
15.56369,13.915621,2,2024-06-21,2024-06-19
15.451838,13.897703,2,2024-06-22,2024-06-19
15.143349,13.488628,2,2024-06-23,2024-06-19
15.711564,14.005473,2,2024-06-24,2024-06-19
16.21454,14.707993,2,2024-06-25,2024-06-19
13.885174,11.557171,3,2024-06-19,2024-06-19
13.623116,12.644104,3,2024-06-20,2024-06-19
14.392127,12.985476,3,2024-06-21,2024-06-19
14.700034,13.358288,3,2024-06-22,2024-06-19
14.836235,13.195207,3,2024-06-23,2024-06-19
15.386291,13.624546,3,2024-06-24,2024-06-19
15.850351,14.306373,3,2024-06-25,2024-06-19
12.44196,12.267143,4,2024-06-19,2024-06-19
13.199996,12.391322,4,2024-06-20,2024-06-19
14.303635,12.826402,4,2024-06-21,2024-06-19
14.379728,13.151659,4,2024-06-22,2024-06-19
14.41883,13.093687,4,2024-06-23,2024-06-19
15.3324585,13.617796,4,2024-06-24,2024-06-19
16.095924,14.473062,4,2024-06-25,2024-06-19
14.426064,13.487297,1,2024-06-20,2024-06-20
15.580824,13.653263,1,2024-06-21,2024-06-20
15.380389,13.997485,1,2024-06-22,2024-06-20
15.210295,13.970105,1,2024-06-23,2024-06-20
16.147474,14.354405,1,2024-06-24,2024-06-20
16.792725,15.097512,1,2024-06-25,2024-06-20
17.530071,15.428178,1,2024-06-26,2024-06-20
14.243016,13.408388,2,2024-06-20,2024-06-20
15.52264,13.872288,2,2024-06-21,2024-06-20
15.418618,13.866286,2,2024-06-22,2024-06-20
15.116271,13.465245,2,2024-06-23,2024-06-20
15.690077,13.983872,2,2024-06-24,2024-06-20
16.195423,14.687498,2,2024-06-25,2024-06-20
16.844685,14.905431,2,2024-06-26,2024-06-20
14.253302,13.418059,3,2024-06-20,2024-06-20
14.983386,13.56334,3,2024-06-21,2024-06-20
15.158108,13.770407,3,2024-06-22,2024-06-20
15.1954975,13.522965,3,2024-06-23,2024-06-20
15.674251,13.910784,3,2024-06-24,2024-06-20
16.075949,14.532212,3,2024-06-25,2024-06-20
16.814337,14.689149,3,2024-06-26,2024-06-20
14.3376,13.415464,4,2024-06-20,2024-06-20
15.378663,13.890295,4,2024-06-21,2024-06-20
15.368211,14.167854,4,2024-06-22,2024-06-20
15.3432455,14.047509,4,2024-06-23,2024-06-20
16.210632,14.549917,4,2024-06-24,2024-06-20
16.870546,15.352574,4,2024-06-25,2024-06-20
17.543423,15.770815,4,2024-06-26,2024-06-20
15.563812,13.611046,1,2024-06-21,2024-06-21
15.3591175,13.96951,1,2024-06-22,2024-06-21
15.191059,13.948454,1,2024-06-23,2024-06-21
16.129625,14.334211,1,2024-06-24,2024-06-21
16.77712,15.079798,1,2024-06-25,2024-06-21
17.5184,15.413364,1,2024-06-26,2024-06-21
17.70462,15.768666,1,2024-06-27,2024-06-21
15.574913,13.883324,2,2024-06-21,2024-06-21
15.43776,13.873559,2,2024-06-22,2024-06-21
15.125438,13.470186,2,2024-06-23,2024-06-21
15.695499,13.98863,2,2024-06-24,2024-06-21
16.199917,14.692166,2,2024-06-25,2024-06-21
16.84816,14.909551,2,2024-06-26,2024-06-21
17.317522,15.339227,2,2024-06-27,2024-06-21
15.092528,13.633354,3,2024-06-21,2024-06-21
15.240919,13.8425,3,2024-06-22,2024-06-21
15.259885,13.581872,3,2024-06-23,2024-06-21
15.725578,13.962409,3,2024-06-24,2024-06-21
16.115992,14.572774,3,2024-06-25,2024-06-21
16.846355,14.724344,3,2024-06-26,2024-06-21
16.872574,15.071499,3,2024-06-27,2024-06-21
15.432078,13.914182,4,2024-06-21,2024-06-21
15.40553,14.200466,4,2024-06-22,2024-06-21
15.37548,14.079793,4,2024-06-23,2024-06-21
16.239489,14.581372,4,2024-06-24,2024-06-21
16.89431,15.380673,4,2024-06-25,2024-06-21
17.559319,15.79223,4,2024-06-26,2024-06-21
17.784748,16.152882,4,2024-06-27,2024-06-21
15.5403805,14.231014,1,2024-06-22,2024-06-22
15.362137,14.145453,1,2024-06-23,2024-06-22
16.289402,14.516089,1,2024-06-24,2024-06-22
16.915972,15.237739,1,2024-06-25,2024-06-22
17.621254,15.544184,1,2024-06-26,2024-06-22
17.77244,15.859417,1,2024-06-27,2024-06-22
16.88715,15.817867,1,2024-06-28,2024-06-22
15.54189,13.985437,2,2024-06-22,2024-06-22
15.2186365,13.554325,2,2024-06-23,2024-06-22
15.771781,14.06625,2,2024-06-24,2024-06-22
16.26813,14.765568,2,2024-06-25,2024-06-22
16.901558,14.973516,2,2024-06-26,2024-06-22
17.35742,15.388253,2,2024-06-27,2024-06-22
16.67034,15.047926,2,2024-06-28,2024-06-22
15.672688,14.223155,3,2024-06-22,2024-06-22
15.593632,13.891216,3,2024-06-23,2024-06-22
15.990599,14.232911,3,2024-06-24,2024-06-22
16.32228,14.784449,3,2024-06-25,2024-06-22
17.010632,14.908199,3,2024-06-26,2024-06-22
17.000639,15.215725,3,2024-06-27,2024-06-22
16.789625,15.51671,3,2024-06-28,2024-06-22
15.576657,14.355946,4,2024-06-22,2024-06-22
15.52499,14.231425,4,2024-06-23,2024-06-22
16.372618,14.727943,4,2024-06-24,2024-06-22
17.002552,15.50972,4,2024-06-25,2024-06-22
17.630617,15.889107,4,2024-06-26,2024-06-22
17.8252,16.212305,4,2024-06-27,2024-06-22
17.321821,16.250841,4,2024-06-28,2024-06-22
15.517331,14.274165,1,2024-06-23,2024-06-23
16.41309,14.647864,1,2024-06-24,2024-06-23
17.018064,15.352586,1,2024-06-25,2024-06-23
17.694778,15.637881,1,2024-06-26,2024-06-23
17.820068,15.923256,1,2024-06-27,2024-06-23
16.916477,15.851984,1,2024-06-28,2024-06-23
15.689644,15.069314,1,2024-06-29,2024-06-23
15.486056,13.816379,2,2024-06-23,2024-06-23
16.002941,14.307298,2,2024-06-24,2024-06-23
16.475536,14.991037,2,2024-06-25,2024-06-23
17.062325,15.168749,2,2024-06-26,2024-06-23
17.475885,15.53505,2,2024-06-27,2024-06-23
16.75939,15.142273,2,2024-06-28,2024-06-23
16.046335,13.932905,2,2024-06-29,2024-06-23
15.682614,13.9760895,3,2024-06-23,2024-06-23
16.061228,14.30643,3,2024-06-24,2024-06-23
16.377228,14.841693,3,2024-06-25,2024-06-23
17.054218,14.957951,3,2024-06-26,2024-06-23
17.034819,15.254646,3,2024-06-27,2024-06-23
16.814207,15.539506,3,2024-06-28,2024-06-23
16.622215,14.276248,3,2024-06-29,2024-06-23
15.624721,14.285558,4,2024-06-23,2024-06-23
16.439686,14.791483,4,2024-06-24,2024-06-23
17.052559,15.567861,4,2024-06-25,2024-06-23
17.66243,15.932498,4,2024-06-26,2024-06-23
17.84295,16.238514,4,2024-06-27,2024-06-23
17.33131,16.262426,4,2024-06-28,2024-06-23
16.595932,15.61673,4,2024-06-29,2024-06-23
16.742462,14.910313,1,2024-06-24,2024-06-24
17.249878,15.599782,1,2024-06-25,2024-06-24
17.851765,15.837352,1,2024-06-26,2024-06-24
17.91904,16.056046,1,2024-06-27,2024-06-24
16.97666,15.921871,1,2024-06-28,2024-06-24
15.730665,15.11154,1,2024-06-29,2024-06-24
14.637325,13.765625,1,2024-06-30,2024-06-24
16.526985,14.836344,2,2024-06-24,2024-06-24
16.925064,15.481574,2,2024-06-25,2024-06-24
17.398575,15.587651,2,2024-06-26,2024-06-24
17.714014,15.835441,2,2024-06-27,2024-06-24
16.9328,15.32813,2,2024-06-28,2024-06-24
16.18724,14.053689,2,2024-06-29,2024-06-24
15.328301,12.602438,2,2024-06-30,2024-06-24
16.419046,14.673117,3,2024-06-24,2024-06-24
16.651299,15.131017,3,2024-06-25,2024-06-24
17.269588,15.209678,3,2024-06-26,2024-06-24
17.204693,15.450914,3,2024-06-27,2024-06-24
16.936476,15.653952,3,2024-06-28,2024-06-24
16.7034,14.357973,3,2024-06-29,2024-06-24
16.150486,13.071577,3,2024-06-30,2024-06-24
16.71178,14.997168,4,2024-06-24,2024-06-24
17.233112,15.770599,4,2024-06-25,2024-06-24
17.771826,16.082516,4,2024-06-26,2024-06-24
17.902628,16.327213,4,2024-06-27,2024-06-24
17.362843,16.300991,4,2024-06-28,2024-06-24
16.615799,15.63781,4,2024-06-29,2024-06-24
16.10559,14.748414,4,2024-06-30,2024-06-24
16.89447,15.245807,1,2024-06-25,2024-06-25
17.617453,15.542964,1,2024-06-26,2024-06-25
17.770964,15.857905,1,2024-06-27,2024-06-25
16.88632,15.816977,1,2024-06-28,2024-06-25
15.669044,15.048074,1,2024-06-29,2024-06-25
14.59869,13.724373,1,2024-06-30,2024-06-25
13.775204,12.995826,1,2024-07-01,2024-06-25
16.668627,15.221478,2,2024-06-25,2024-06-25
17.213776,15.359572,2,2024-06-26,2024-06-25
17.585957,15.673528,2,2024-06-27,2024-06-25
16.840551,15.228998,2,2024-06-28,2024-06-25
16.112614,13.989499,2,2024-06-29,2024-06-25
15.2661705,12.557886,2,2024-06-30,2024-06-25
14.08713,11.717017,2,2024-07-01,2024-06-25
16.51479,15.009633,3,2024-06-25,2024-06-25
17.173115,15.10073,3,2024-06-26,2024-06-25
17.13053,15.365014,3,2024-06-27,2024-06-25
16.883183,15.603838,3,2024-06-28,2024-06-25
16.668102,14.322304,3,2024-06-29,2024-06-25
16.133553,13.056971,3,2024-06-30,2024-06-25
16.08939,13.523096,3,2024-07-01,2024-06-25
16.869307,15.364586,4,2024-06-25,2024-06-25
17.546131,15.776375,4,2024-06-26,2024-06-25
17.77756,16.142603,4,2024-06-27,2024-06-25
17.296135,16.219545,4,2024-06-28,2024-06-25
16.573584,15.593033,4,2024-06-29,2024-06-25
