mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
11.815042,10.318962,4,2024-06-13,2024-06-13
12.794602,11.739924,4,2024-06-14,2024-06-13
12.511202,11.513752,4,2024-06-15,2024-06-13
13.322,11.98607,4,2024-06-16,2024-06-13
13.89507,12.523367,4,2024-06-17,2024-06-13
13.010294,12.317223,4,2024-06-18,2024-06-13
12.845039,12.448622,4,2024-06-19,2024-06-13
12.532208,11.005078,1,2024-06-14,2024-06-14
12.164913,10.985548,1,2024-06-15,2024-06-14
12.772722,11.333584,1,2024-06-16,2024-06-14
13.199709,12.08424,1,2024-06-17,2024-06-14
12.831509,12.414662,1,2024-06-18,2024-06-14
12.641157,12.502456,1,2024-06-19,2024-06-14
13.859074,12.4287405,1,2024-06-20,2024-06-14
14.943895,12.402258,2,2024-06-14,2024-06-14
15.9495125,13.182217,2,2024-06-15,2024-06-14
15.704369,13.013282,2,2024-06-16,2024-06-14
15.600334,13.251135,2,2024-06-17,2024-06-14
14.904152,13.161464,2,2024-06-18,2024-06-14
14.531954,13.351743,2,2024-06-19,2024-06-14
14.854786,13.246196,2,2024-06-20,2024-06-14
14.384035,11.16379,3,2024-06-14,2024-06-14
14.328533,10.960747,3,2024-06-15,2024-06-14
13.78355,10.838022,3,2024-06-16,2024-06-14
13.514976,10.961841,3,2024-06-17,2024-06-14
13.118784,10.635433,3,2024-06-18,2024-06-14
12.606745,10.669835,3,2024-06-19,2024-06-14
12.692488,11.392588,3,2024-06-20,2024-06-14
12.271599,10.841956,4,2024-06-14,2024-06-14
12.352881,11.345372,4,2024-06-15,2024-06-14
13.271998,11.929842,4,2024-06-16,2024-06-14
13.876781,12.502622,4,2024-06-17,2024-06-14
13.0047245,12.311338,4,2024-06-18,2024-06-14
12.842907,12.446009,4,2024-06-19,2024-06-14
13.6848545,12.23627,4,2024-06-20,2024-06-14
12.235618,11.047306,1,2024-06-15,2024-06-15
12.57676,11.249407,1,2024-06-16,2024-06-15
12.904625,11.889265,1,2024-06-17,2024-06-15
12.60878,12.1896105,1,2024-06-18,2024-06-15
12.4313345,12.2771635,1,2024-06-19,2024-06-15
13.56624,12.430132,1,2024-06-20,2024-06-15
14.9749155,12.657641,1,2024-06-21,2024-06-15
15.127443,12.635606,2,2024-06-15,2024-06-15
15.298824,12.783776,2,2024-06-16,2024-06-15
15.217096,12.996014,2,2024-06-17,2024-06-15
14.5159445,12.858193,2,2024-06-18,2024-06-15
14.152308,13.055295,2,2024-06-19,2024-06-15
14.389741,13.150652,2,2024-06-20,2024-06-15
15.522682,13.425564,2,2024-06-21,2024-06-15
14.186752,10.8768635,3,2024-06-15,2024-06-15
13.869102,10.820829,3,2024-06-16,2024-06-15
13.689846,10.949162,3,2024-06-17,2024-06-15
13.3508005,10.704505,3,2024-06-18,2024-06-15
12.861923,10.707431,3,2024-06-19,2024-06-15
12.736475,11.590232,3,2024-06-20,2024-06-15
13.678946,12.079924,3,2024-06-21,2024-06-15
11.87789,10.627402,4,2024-06-15,2024-06-15
12.729441,11.61471,4,2024-06-16,2024-06-15
13.271777,12.211092,4,2024-06-17,2024-06-15
12.485855,11.990829,4,2024-06-18,2024-06-15
12.3509445,12.137371,4,2024-06-19,2024-06-15
13.251019,12.10492,4,2024-06-20,2024-06-15
14.303815,12.485199,4,2024-06-21,2024-06-15
12.940589,11.549989,1,2024-06-16,2024-06-16
13.047804,12.033251,1,2024-06-17,2024-06-16
12.66074,12.251675,1,2024-06-18,2024-06-16
12.45352,12.3061905,1,2024-06-19,2024-06-16
13.58429,12.4515,1,2024-06-20,2024-06-16
14.990864,12.675531,1,2024-06-21,2024-06-16
15.1906395,13.408155,1,2024-06-22,2024-06-16
