mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
13.293464,12.889604,1,2024-06-05,2024-06-02
14.058793,12.112354,1,2024-06-06,2024-06-02
14.173945,11.419883,1,2024-06-07,2024-06-02
14.127922,11.600049,1,2024-06-08,2024-06-02
12.36549,11.604795,2,2024-06-02,2024-06-02
12.497902,11.6662655,2,2024-06-03,2024-06-02
12.245413,12.010916,2,2024-06-04,2024-06-02
12.382847,12.156683,2,2024-06-05,2024-06-02
12.443644,11.725716,2,2024-06-06,2024-06-02
12.644558,11.951582,2,2024-06-07,2024-06-02
12.093935,11.669515,2,2024-06-08,2024-06-02
12.753523,11.359311,3,2024-06-02,2024-06-02
13.117643,11.980371,3,2024-06-03,2024-06-02
13.132634,11.7447605,3,2024-06-04,2024-06-02
13.111395,11.490078,3,2024-06-05,2024-06-02
13.478007,9.818792,3,2024-06-06,2024-06-02
13.978118,9.443621,3,2024-06-07,2024-06-02
13.624696,8.87834,3,2024-06-08,2024-06-02
12.374067,10.530689,4,2024-06-02,2024-06-02
12.3091755,11.20566,4,2024-06-03,2024-06-02
12.234701,10.3394165,4,2024-06-04,2024-06-02
11.822801,9.498259,4,2024-06-05,2024-06-02
11.94031,9.047297,4,2024-06-06,2024-06-02
12.326399,9.308432,4,2024-06-07,2024-06-02
12.189529,9.135048,4,2024-06-08,2024-06-02
12.308634,11.501671,5,2024-06-02,2024-06-02
12.467421,11.422172,5,2024-06-03,2024-06-02
12.349442,12.269138,5,2024-06-04,2024-06-02
12.626502,13.00984,5,2024-06-05,2024-06-02
12.241755,12.422134,5,2024-06-06,2024-06-02
13.51945,13.382158,5,2024-06-07,2024-06-02
13.145635,13.353675,5,2024-06-08,2024-06-02
13.02249,12.139008,1,2024-06-03,2024-06-03
13.065179,12.502444,1,2024-06-04,2024-06-03
13.18361,12.779581,1,2024-06-05,2024-06-03
13.998564,12.049631,1,2024-06-06,2024-06-03
14.145966,11.393608,1,2024-06-07,2024-06-03
14.121489,11.592555,1,2024-06-08,2024-06-03
13.681135,10.993728,1,2024-06-09,2024-06-03
12.539951,11.872483,2,2024-06-03,2024-06-03
12.2985525,12.090817,2,2024-06-04,2024-06-03
12.40966,12.193957,2,2024-06-05,2024-06-03
12.4509535,11.7368765,2,2024-06-06,2024-06-03
12.646618,11.954786,2,2024-06-07,2024-06-03
12.094429,11.670357,2,2024-06-08,2024-06-03
12.485016,11.429402,2,2024-06-09,2024-06-03
12.853647,11.865063,3,2024-06-03,2024-06-03
12.976252,11.600163,3,2024-06-04,2024-06-03
13.030969,11.403405,3,2024-06-05,2024-06-03
13.443253,9.797625,3,2024-06-06,2024-06-03
13.968369,9.438129,3,2024-06-07,2024-06-03
13.625259,8.879015,3,2024-06-08,2024-06-03
13.98308,9.011665,3,2024-06-09,2024-06-03
12.656041,11.369798,4,2024-06-03,2024-06-03
12.322291,10.370792,4,2024-06-04,2024-06-03
11.828814,9.488633,4,2024-06-05,2024-06-03
11.934919,9.041701,4,2024-06-06,2024-06-03
12.325194,9.30797,4,2024-06-07,2024-06-03
12.189627,9.135248,4,2024-06-08,2024-06-03
12.333663,9.283287,4,2024-06-09,2024-06-03
12.482329,11.762693,5,2024-06-03,2024-06-03
12.460148,12.463471,5,2024-06-04,2024-06-03
12.703702,13.123387,5,2024-06-05,2024-06-03
12.269371,12.464151,5,2024-06-06,2024-06-03
13.526348,13.391502,5,2024-06-07,2024-06-03
13.147116,13.35512,5,2024-06-08,2024-06-03
13.528048,13.398268,5,2024-06-09,2024-06-03
14.006716,11.520371,1,2024-06-13,2024-06-13
14.416515,11.609746,1,2024-06-14,2024-06-13
13.905701,11.361347,1,2024-06-15,2024-06-13
13.8511915,11.635198,1,2024-06-16,2024-06-13
13.91222,12.004152,1,2024-06-17,2024-06-13
13.621098,11.999228,1,2024-06-18,2024-06-13
13.42674,12.308085,1,2024-06-19,2024-06-13
12.510134,11.993354,2,2024-06-13,2024-06-13
12.5924,11.677012,2,2024-06-14,2024-06-13
12.499106,11.560039,2,2024-06-15,2024-06-13
12.8759775,11.697179,2,2024-06-16,2024-06-13
13.011614,11.923226,2,2024-06-17,2024-06-13
12.72242,12.0533495,2,2024-06-18,2024-06-13
12.622748,12.244902,2,2024-06-19,2024-06-13
13.808362,9.324556,3,2024-06-13,2024-06-13
14.165971,9.3703575,3,2024-06-14,2024-06-13
13.849774,9.329478,3,2024-06-15,2024-06-13
13.933991,10.345018,3,2024-06-16,2024-06-13
14.030031,11.021813,3,2024-06-17,2024-06-13
13.470408,11.056765,3,2024-06-18,2024-06-13
13.060535,11.475456,3,2024-06-19,2024-06-13
12.357829,9.197042,4,2024-06-13,2024-06-13
12.563355,9.420655,4,2024-06-14,2024-06-13
12.284619,9.224297,4,2024-06-15,2024-06-13
12.195059,9.402962,4,2024-06-16,2024-06-13
12.265802,9.6223545,4,2024-06-17,2024-06-13
11.864739,9.308594,4,2024-06-18,2024-06-13
11.4652605,9.281792,4,2024-06-19,2024-06-13
12.007367,11.683315,5,2024-06-13,2024-06-13
13.395051,13.034175,5,2024-06-14,2024-06-13
13.265582,12.996294,5,2024-06-15,2024-06-13
13.6676,12.719466,5,2024-06-16,2024-06-13
13.608108,12.508796,5,2024-06-17,2024-06-13
12.813184,12.228105,5,2024-06-18,2024-06-13
12.726091,12.207191,5,2024-06-19,2024-06-13
14.6013,11.740038,1,2024-06-14,2024-06-14
13.928482,11.382861,1,2024-06-15,2024-06-14
13.860935,11.644091,1,2024-06-16,2024-06-14
13.9176655,12.008804,1,2024-06-17,2024-06-14
13.623552,12.001242,1,2024-06-18,2024-06-14
13.427958,12.309143,1,2024-06-19,2024-06-14
13.750518,12.544975,1,2024-06-20,2024-06-14
12.750112,11.979195,2,2024-06-14,2024-06-14
12.556976,11.641418,2,2024-06-15,2024-06-14
12.901005,11.727948,2,2024-06-16,2024-06-14
13.022348,11.9360485,2,2024-06-17,2024-06-14
12.72664,12.058995,2,2024-06-18,2024-06-14
12.625017,12.248034,2,2024-06-19,2024-06-14
13.290199,12.140171,2,2024-06-20,2024-06-14
14.033359,9.51612,3,2024-06-14,2024-06-14
13.895525,9.382544,3,2024-06-15,2024-06-14
13.940272,10.347013,3,2024-06-16,2024-06-14
14.030571,11.021482,3,2024-06-17,2024-06-14
13.470219,11.056475,3,2024-06-18,2024-06-14
13.06045,11.475352,3,2024-06-19,2024-06-14
13.233807,11.839814,3,2024-06-20,2024-06-14
12.922212,9.5967655,4,2024-06-14,2024-06-14
12.289282,9.190001,4,2024-06-15,2024-06-14
12.177357,9.385475,4,2024-06-16,2024-06-14
12.258224,9.617736,4,2024-06-17,2024-06-14
11.863295,9.308338,4,2024-06-18,2024-06-14
11.46526,9.282068,4,2024-06-19,2024-06-14
11.608821,10.36736,4,2024-06-20,2024-06-14
12.901757,12.281215,5,2024-06-14,2024-06-14
13.111732,12.787012,5,2024-06-15,2024-06-14
13.5851145,12.603378,5,2024-06-16,2024-06-14
13.55723,12.439299,5,2024-06-17,2024-06-14
12.787021,12.19083,5,2024-06-18,2024-06-14
12.710302,12.183997,5,2024-06-19,2024-06-14
13.419967,12.182915,5,2024-06-20,2024-06-14
13.883489,11.3957615,1,2024-06-15,2024-06-15
13.85299,11.643361,1,2024-06-16,2024-06-15
13.914844,12.00736,1,2024-06-17,2024-06-15
13.622589,12.000616,1,2024-06-18,2024-06-15
13.427528,12.308797,1,2024-06-19,2024-06-15
13.750177,12.544619,1,2024-06-20,2024-06-15
14.751577,12.949288,1,2024-06-21,2024-06-15
12.635531,11.942676,2,2024-06-15,2024-06-15
12.969616,11.827482,2,2024-06-16,2024-06-15
13.055148,11.976768,2,2024-06-17,2024-06-15
12.739888,12.076823,2,2024-06-18,2024-06-15
12.632177,12.25792,2,2024-06-19,2024-06-15
13.297009,12.147966,2,2024-06-20,2024-06-15
14.284571,12.306923,2,2024-06-21,2024-06-15
13.713985,9.521032,3,2024-06-15,2024-06-15
13.962903,10.414908,3,2024-06-16,2024-06-15
14.047676,11.0415535,3,2024-06-17,2024-06-15
13.473837,11.060694,3,2024-06-18,2024-06-15
13.06183,11.476853,3,2024-06-19,2024-06-15
13.234779,11.84079,3,2024-06-20,2024-06-15
13.9960785,11.994684,3,2024-06-21,2024-06-15
12.797664,9.568627,4,2024-06-15,2024-06-15
12.316524,9.438862,4,2024-06-16,2024-06-15
12.274775,9.609505,4,2024-06-17,2024-06-15
11.856883,9.298904,4,2024-06-18,2024-06-15
11.46092,9.278302,4,2024-06-19,2024-06-15
11.606387,10.364828,4,2024-06-20,2024-06-15
12.6983595,11.068373,4,2024-06-21,2024-06-15
12.570272,12.061741,5,2024-06-15,2024-06-15
13.315902,12.217136,5,2024-06-16,2024-06-15
13.3937025,12.213421,5,2024-06-17,2024-06-15
12.704061,12.071184,5,2024-06-18,2024-06-15
12.6603775,12.110237,5,2024-06-19,2024-06-15
13.371583,12.127638,5,2024-06-20,2024-06-15
14.21918,12.406794,5,2024-06-21,2024-06-15
14.022219,11.764044,1,2024-06-16,2024-06-16
13.998798,12.074205,1,2024-06-17,2024-06-16
13.6583,12.02908,1,2024-06-18,2024-06-16
13.444886,12.323722,1,2024-06-19,2024-06-16
13.76431,12.559589,1,2024-06-20,2024-06-16
14.768919,12.966737,1,2024-06-21,2024-06-16
15.0488405,13.470867,1,2024-06-22,2024-06-16
13.117701,11.974579,2,2024-06-16,2024-06-16
13.114434,12.043637,2,2024-06-17,2024-06-16
12.762931,12.107235,2,2024-06-18,2024-06-16
12.644556,12.274955,2,2024-06-19,2024-06-16
13.308782,12.161429,2,2024-06-20,2024-06-16
14.296449,12.318843,2,2024-06-21,2024-06-16
14.417383,12.670969,2,2024-06-22,2024-06-16
14.0027275,10.73898,3,2024-06-16,2024-06-16
14.130641,11.151373,3,2024-06-17,2024-06-16
13.495789,11.087324,3,2024-06-18,2024-06-16
13.0704,11.486341,3,2024-06-19,2024-06-16
13.240875,11.8469305,3,2024-06-20,2024-06-16
14.002374,12.000764,3,2024-06-21,2024-06-16
14.326486,12.5051985,3,2024-06-22,2024-06-16
13.136632,10.022481,4,2024-06-16,2024-06-16
12.530136,9.719986,4,2024-06-17,2024-06-16
11.882824,9.284442,4,2024-06-18,2024-06-16
11.450931,9.261834,4,2024-06-19,2024-06-16
11.596269,10.352915,4,2024-06-20,2024-06-16
12.691116,11.0613,4,2024-06-21,2024-06-16
13.344195,11.9958,4,2024-06-22,2024-06-16
12.970888,11.916905,5,2024-06-16,2024-06-16
13.261498,12.045365,5,2024-06-17,2024-06-16
12.644386,11.985291,5,2024-06-18,2024-06-16
12.625045,12.057767,5,2024-06-19,2024-06-16
13.337486,12.088643,5,2024-06-20,2024-06-16
14.18477,12.372578,5,2024-06-21,2024-06-16
14.343463,12.560777,5,2024-06-22,2024-06-16
14.439936,12.405344,1,2024-06-17,2024-06-17
13.818674,12.152189,1,2024-06-18,2024-06-17
13.518338,12.385855,1,2024-06-19,2024-06-17
13.823541,12.622175,1,2024-06-20,2024-06-17
14.841587,13.039857,1,2024-06-21,2024-06-17
15.110161,13.53317,1,2024-06-22,2024-06-17
15.254866,13.69553,1,2024-06-23,2024-06-17
13.340532,12.3715315,2,2024-06-17,2024-06-17
12.86825,12.251421,2,2024-06-18,2024-06-17
12.703235,12.35565,2,2024-06-19,2024-06-17
13.364912,12.225571,2,2024-06-20,2024-06-17
14.3531885,12.375837,2,2024-06-21,2024-06-17
14.467898,12.7223425,2,2024-06-22,2024-06-17
14.408422,12.802871,2,2024-06-23,2024-06-17
14.190983,11.522284,3,2024-06-17,2024-06-17
13.615158,11.245591,3,2024-06-18,2024-06-17
13.119803,11.543481,3,2024-06-19,2024-06-17
13.2768955,11.883728,3,2024-06-20,2024-06-17
14.039859,12.037142,3,2024-06-21,2024-06-17
14.3574295,12.536075,3,2024-06-22,2024-06-17
14.4807205,12.612496,3,2024-06-23,2024-06-17
13.416879,10.3860035,4,2024-06-17,2024-06-17
12.157424,9.4210415,4,2024-06-18,2024-06-17
11.497383,9.262972,4,2024-06-19,2024-06-17
11.599326,10.349064,4,2024-06-20,2024-06-17
12.691961,11.061371,4,2024-06-21,2024-06-17
13.344588,11.996046,4,2024-06-22,2024-06-17
13.846388,12.370712,4,2024-06-23,2024-06-17
13.141799,12.203036,5,2024-06-17,2024-06-17
12.6980295,12.092557,5,2024-06-18,2024-06-17
12.665413,12.120041,5,2024-06-19,2024-06-17
13.377294,12.1345005,5,2024-06-20,2024-06-17
14.225103,12.41276,5,2024-06-21,2024-06-17
14.380371,12.598192,5,2024-06-22,2024-06-17
14.383063,12.574644,5,2024-06-23,2024-06-17
14.304518,12.56084,1,2024-06-18,2024-06-18
13.73067,12.568545,1,2024-06-19,2024-06-18
13.994438,12.803502,1,2024-06-20,2024-06-18
15.051492,13.25163,1,2024-06-21,2024-06-18
15.284636,13.711366,1,2024-06-22,2024-06-18
15.395793,13.843264,1,2024-06-23,2024-06-18
16.22908,14.471761,1,2024-06-24,2024-06-18
13.190805,12.84886,2,2024-06-18,2024-06-18
12.931399,12.672978,2,2024-06-19,2024-06-18
13.589798,12.482327,2,2024-06-20,2024-06-18
14.582187,12.606943,2,2024-06-21,2024-06-18
14.67268,12.931398,2,2024-06-22,2024-06-18
14.594359,12.994454,2,2024-06-23,2024-06-18
15.244848,13.300011,2,2024-06-24,2024-06-18
13.772417,11.713612,3,2024-06-18,2024-06-18
13.256334,11.731727,3,2024-06-19,2024-06-18
13.388761,12.003534,3,2024-06-20,2024-06-18
14.1595545,12.15522,3,2024-06-21,2024-06-18
14.457799,12.637547,3,2024-06-22,2024-06-18
14.568311,12.696153,3,2024-06-23,2024-06-18
15.201003,13.170691,3,2024-06-24,2024-06-18
13.285641,10.352646,4,2024-06-18,2024-06-18
11.948565,9.548953,4,2024-06-19,2024-06-18
11.797808,10.531743,4,2024-06-20,2024-06-18
12.82649,11.187219,4,2024-06-21,2024-06-18
13.446968,12.095791,4,2024-06-22,2024-06-18
13.926819,12.447961,4,2024-06-23,2024-06-18
14.517665,12.725688,4,2024-06-24,2024-06-18
12.730382,12.395189,5,2024-06-18,2024-06-18
12.75722,12.27531,5,2024-06-19,2024-06-18
13.473789,12.247558,5,2024-06-20,2024-06-18
14.32413,12.512018,5,2024-06-21,2024-06-18
14.471565,12.690902,5,2024-06-22,2024-06-18
14.464416,12.65899,5,2024-06-23,2024-06-18
15.030562,13.01983,5,2024-06-24,2024-06-18
14.237233,13.086474,1,2024-06-19,2024-06-19
14.44226,13.290779,1,2024-06-20,2024-06-19
15.5939,13.805777,1,2024-06-21,2024-06-19
15.718971,14.16195,1,2024-06-22,2024-06-19
15.742924,14.210626,1,2024-06-23,2024-06-19
16.489151,14.771525,1,2024-06-24,2024-06-19
16.904385,15.242925,1,2024-06-25,2024-06-19
13.326619,13.395877,2,2024-06-19,2024-06-19
14.068106,13.049787,2,2024-06-20,2024-06-19
15.0835905,13.124677,2,2024-06-21,2024-06-19
15.124733,13.399143,2,2024-06-22,2024-06-19
15.011368,13.427129,2,2024-06-23,2024-06-19
15.652023,13.713487,2,2024-06-24,2024-06-19
16.20024,14.273671,2,2024-06-25,2024-06-19
13.545462,12.29112,3,2024-06-19,2024-06-19
13.71256,12.373861,3,2024-06-20,2024-06-19
14.529145,12.531486,3,2024-06-21,2024-06-19
14.779434,12.973811,3,2024-06-22,2024-06-19
14.861533,12.985698,3,2024-06-23,2024-06-19
15.500621,13.473883,3,2024-06-24,2024-06-19
15.92699,14.053801,3,2024-06-25,2024-06-19
13.447271,10.993031,4,2024-06-19,2024-06-19
13.001867,11.767475,4,2024-06-20,2024-06-19
13.7280035,12.047279,4,2024-06-21,2024-06-19
14.141908,12.778819,4,2024-06-22,2024-06-19
14.474601,12.98053,4,2024-06-23,2024-06-19
14.990871,13.187478,4,2024-06-24,2024-06-19
15.329906,13.557421,4,2024-06-25,2024-06-19
13.199833,13.202782,5,2024-06-19,2024-06-19
14.026082,12.917331,5,2024-06-20,2024-06-19
14.908137,13.108496,5,2024-06-21,2024-06-19
15.019501,13.254591,5,2024-06-22,2024-06-19
14.965566,13.183189,5,2024-06-23,2024-06-19
15.512128,13.499093,5,2024-06-24,2024-06-19
15.973488,14.007932,5,2024-06-25,2024-06-19
14.508617,13.473889,1,2024-06-20,2024-06-20
15.738912,13.975807,1,2024-06-21,2024-06-20
15.843053,14.294549,1,2024-06-22,2024-06-20
15.842162,14.316698,1,2024-06-23,2024-06-20
16.558702,14.853649,1,2024-06-24,2024-06-20
16.957554,15.306548,1,2024-06-25,2024-06-20
17.267443,15.032102,1,2024-06-26,2024-06-20
14.322366,13.340959,2,2024-06-20,2024-06-20
15.34464,13.39617,2,2024-06-21,2024-06-20
15.357666,13.64267,2,2024-06-22,2024-06-20
15.227375,13.652795,2,2024-06-23,2024-06-20
15.86104,13.928948,2,2024-06-24,2024-06-20
16.387714,14.471588,2,2024-06-25,2024-06-20
16.887365,14.513421,2,2024-06-26,2024-06-20
14.231418,13.279894,3,2024-06-20,2024-06-20
15.337816,13.434961,3,2024-06-21,2024-06-20
15.535553,13.815548,3,2024-06-22,2024-06-20
15.595673,13.758696,3,2024-06-23,2024-06-20
16.223158,14.255914,3,2024-06-24,2024-06-20
16.594538,14.808436,3,2024-06-25,2024-06-20
16.96373,14.896027,3,2024-06-26,2024-06-20
14.30526,13.474422,4,2024-06-20,2024-06-20
15.003158,13.386986,4,2024-06-21,2024-06-20
15.122994,13.808797,4,2024-06-22,2024-06-20
15.262458,13.789291,4,2024-06-23,2024-06-20
15.696456,13.911443,4,2024-06-24,2024-06-20
15.913046,14.167388,4,2024-06-25,2024-06-20
16.33995,14.118922,4,2024-06-26,2024-06-20
14.4002495,13.421026,5,2024-06-20,2024-06-20
15.327428,13.55511,5,2024-06-21,2024-06-20
15.420393,13.675976,5,2024-06-22,2024-06-20
15.341874,13.582499,5,2024-06-23,2024-06-20
15.874152,13.867934,5,2024-06-24,2024-06-20
16.30478,14.349435,5,2024-06-25,2024-06-20
16.836636,14.542858,5,2024-06-26,2024-06-20
15.643986,14.115652,1,2024-06-21,2024-06-21
15.909055,14.387381,1,2024-06-22,2024-06-21
15.907116,14.387773,1,2024-06-23,2024-06-21
16.604076,14.907779,1,2024-06-24,2024-06-21
16.99225,15.348191,1,2024-06-25,2024-06-21
17.293114,15.061178,1,2024-06-26,2024-06-21
17.369925,15.434806,1,2024-06-27,2024-06-21
15.36338,13.605025,2,2024-06-21,2024-06-21
15.450718,13.786688,2,2024-06-22,2024-06-21
15.333101,13.774704,2,2024-06-23,2024-06-21
15.96748,14.042303,2,2024-06-24,2024-06-21
16.48298,14.573795,2,2024-06-25,2024-06-21
16.9635,14.599147,2,2024-06-26,2024-06-21
17.111452,14.824544,2,2024-06-27,2024-06-21
15.431878,13.95435,3,2024-06-21,2024-06-21
15.879367,14.2459345,3,2024-06-22,2024-06-21
15.941099,14.144501,3,2024-06-23,2024-06-21
16.53613,14.616706,3,2024-06-24,2024-06-21
16.872551,15.130729,3,2024-06-25,2024-06-21
17.186918,15.15965,3,2024-06-26,2024-06-21
17.426588,15.391639,3,2024-06-27,2024-06-21
15.000693,13.571076,4,2024-06-21,2024-06-21
15.161398,13.899413,4,2024-06-22,2024-06-21
15.306615,13.848041,4,2024-06-23,2024-06-21
15.74235,13.963144,4,2024-06-24,2024-06-21
15.952544,14.211037,4,2024-06-25,2024-06-21
16.376019,14.15577,4,2024-06-26,2024-06-21
16.479368,14.228675,4,2024-06-27,2024-06-21
15.271598,13.78727,5,2024-06-21,2024-06-21
15.499254,13.821122,5,2024-06-22,2024-06-21
15.445183,13.705654,5,2024-06-23,2024-06-21
15.978898,13.9792,5,2024-06-24,2024-06-21
16.400494,14.450392,5,2024-06-25,2024-06-21
16.916676,14.627339,5,2024-06-26,2024-06-21
17.158,14.993405,5,2024-06-27,2024-06-21
15.757336,14.08945,1,2024-06-22,2024-06-22
15.705488,14.163509,1,2024-06-23,2024-06-22
16.457972,14.734337,1,2024-06-24,2024-06-22
16.880304,15.214071,1,2024-06-25,2024-06-22
17.210335,14.967444,1,2024-06-26,2024-06-22
17.310236,15.362253,1,2024-06-27,2024-06-22
16.853346,15.340972,1,2024-06-28,2024-06-22
15.598054,14.203681,2,2024-06-22,2024-06-22
15.578263,14.094643,2,2024-06-23,2024-06-22
16.227028,14.329879,2,2024-06-24,2024-06-22
16.71423,14.826761,2,2024-06-25,2024-06-22
17.14513,14.807314,2,2024-06-26,2024-06-22
17.241991,14.987938,2,2024-06-27,2024-06-22
16.71049,15.050552,2,2024-06-28,2024-06-22
15.655814,14.345701,3,2024-06-22,2024-06-22
15.950561,14.190849,3,2024-06-23,2024-06-22
16.565538,14.6552925,3,2024-06-24,2024-06-22
16.899576,15.163084,3,2024-06-25,2024-06-22
17.208551,15.185505,3,2024-06-26,2024-06-22
17.441015,15.411378,3,2024-06-27,2024-06-22
17.048563,15.346472,3,2024-06-28,2024-06-22
15.533217,14.142609,4,2024-06-22,2024-06-22
15.567386,14.090217,4,2024-06-23,2024-06-22
15.963527,14.191631,4,2024-06-24,2024-06-22
16.134735,14.408839,4,2024-06-25,2024-06-22
16.540318,14.324073,4,2024-06-26,2024-06-22
16.609856,14.375172,4,2024-06-27,2024-06-22
16.227432,14.808158,4,2024-06-28,2024-06-22
15.680775,14.357213,5,2024-06-22,2024-06-22
15.77595,14.13302,5,2024-06-23,2024-06-22
16.324076,14.357735,5,2024-06-24,2024-06-22
16.712345,14.786128,5,2024-06-25,2024-06-22
17.171072,14.901999,5,2024-06-26,2024-06-22
17.338898,15.215781,5,2024-06-27,2024-06-22
17.144394,15.484515,5,2024-06-28,2024-06-22
15.703604,14.065433,1,2024-06-23,2024-06-23
16.397413,14.654925,1,2024-06-24,2024-06-23
16.83059,15.153417,1,2024-06-25,2024-06-23
17.17334,14.925335,1,2024-06-26,2024-06-23
17.283564,15.329752,1,2024-06-27,2024-06-23
16.833057,15.318227,1,2024-06-28,2024-06-23
16.407478,14.341684,1,2024-06-29,2024-06-23
15.5787,14.262648,2,2024-06-23,2024-06-23
16.30101,14.449009,2,2024-06-24,2024-06-23
16.793255,14.922615,2,2024-06-25,2024-06-23
17.208952,14.883231,2,2024-06-26,2024-06-23
17.287594,15.046027,2,2024-06-27,2024-06-23
16.741007,15.088521,2,2024-06-28,2024-06-23
16.20578,14.852,2,2024-06-29,2024-06-23
15.7293215,14.1740885,3,2024-06-23,2024-06-23
16.521185,14.625803,3,2024-06-24,2024-06-23
16.868458,15.131489,3,2024-06-25,2024-06-23
17.184763,15.158481,3,2024-06-26,2024-06-23
17.425472,15.390382,3,2024-06-27,2024-06-23
17.03729,15.332049,3,2024-06-28,2024-06-23
16.643997,14.609524,3,2024-06-29,2024-06-23
15.678532,13.999792,4,2024-06-23,2024-06-23
15.965439,14.140176,4,2024-06-24,2024-06-23
16.115398,14.373468,4,2024-06-25,2024-06-23
16.515972,14.294884,4,2024-06-26,2024-06-23
16.58866,14.350186,4,2024-06-27,2024-06-23
16.214037,14.790076,4,2024-06-28,2024-06-23
16.146141,13.902155,4,2024-06-29,2024-06-23
15.701003,14.322036,5,2024-06-23,2024-06-23
16.37804,14.479704,5,2024-06-24,2024-06-23
16.784298,14.877528,5,2024-06-25,2024-06-23
17.232586,14.972375,5,2024-06-26,2024-06-23
17.38243,15.27053,5,2024-06-27,2024-06-23
17.174694,15.521716,5,2024-06-28,2024-06-23
16.828615,15.272236,5,2024-06-29,2024-06-23
16.471842,15.055628,1,2024-06-24,2024-06-24
17.000751,15.407736,1,2024-06-25,2024-06-24
17.308498,15.08824,1,2024-06-26,2024-06-24
17.382767,15.452407,1,2024-06-27,2024-06-24
16.908804,15.403328,1,2024-06-28,2024-06-24
16.460434,14.397867,1,2024-06-29,2024-06-24
16.207165,13.305231,1,2024-06-30,2024-06-24
16.588188,14.870814,2,2024-06-24,2024-06-24
17.073856,15.258912,2,2024-06-25,2024-06-24
17.426283,15.144784,2,2024-06-26,2024-06-24
17.439117,15.241477,2,2024-06-27,2024-06-24
16.841085,15.213894,2,2024-06-28,2024-06-24
16.283854,14.940545,2,2024-06-29,2024-06-24
15.87199,14.19553,2,2024-06-30,2024-06-24
16.566334,15.097513,3,2024-06-24,2024-06-24
17.046625,15.42486,3,2024-06-25,2024-06-24
17.339668,15.364377,3,2024-06-26,2024-06-24
17.532877,15.541315,3,2024-06-27,2024-06-24
17.11548,15.433304,3,2024-06-28,2024-06-24
16.706404,14.680102,3,2024-06-29,2024-06-24
16.314123,13.534367,3,2024-06-30,2024-06-24
16.226381,14.689758,4,2024-06-24,2024-06-24
16.456099,14.8243,4,2024-06-25,2024-06-24
16.862638,14.680377,4,2024-06-26,2024-06-24
16.87328,14.684438,4,2024-06-27,2024-06-24
16.394445,15.034782,4,2024-06-28,2024-06-24
16.312025,14.096342,4,2024-06-29,2024-06-24
16.04979,12.801795,4,2024-06-30,2024-06-24
16.555387,14.931284,5,2024-06-24,2024-06-24
17.034067,15.205383,5,2024-06-25,2024-06-24
17.442234,15.217752,5,2024-06-26,2024-06-24
17.52805,15.456336,5,2024-06-27,2024-06-24
17.2746,15.644995,5,2024-06-28,2024-06-24
16.911142,15.365322,5,2024-06-29,2024-06-24
16.434406,14.6779585,5,2024-06-30,2024-06-24
16.660654,15.30825,1,2024-06-25,2024-06-25
17.139051,14.950682,1,2024-06-26,2024-06-25
17.272436,15.329006,1,2024-06-27,2024-06-25
16.826601,15.312855,1,2024-06-28,2024-06-25
16.403463,14.337648,1,2024-06-29,2024-06-25
16.170778,13.26762,1,2024-06-30,2024-06-25
15.684437,12.623134,1,2024-07-01,2024-06-25
16.782875,15.2058735,2,2024-06-25,2024-06-25
