u10,v10,t2m,sdswrf,init_date,horizon,member
6.555822849273682,-2.2618956565856934,290.98199462890625,585.0,2026-06-15 06:00,12,c00
6.334980487823486,-0.7519677877426147,292.14031982421875,578.0,2026-06-15 06:00,36,c00
11.489375114440918,-1.842492699623108,294.4405212402344,594.0,2026-06-15 06:00,60,c00
6.095561504364014,-2.910099983215332,293.1000061035156,597.0,2026-06-15 06:00,84,c00
5.899150371551514,-0.17833252251148224,296.0,592.0,2026-06-15 06:00,108,c00
6.240656852722168,2.1958348751068115,293.0146179199219,409.0,2026-06-15 06:00,132,c00
4.850993633270264,1.5614062547683716,294.7403259277344,588.0,2026-06-15 06:00,156,c00
6.131667613983154,-1.927700161933899,291.2882080078125,582.0,2026-06-15 06:00,12,p01
5.608187198638916,-1.3160400390625,292.79998779296875,584.0,2026-06-15 06:00,36,p01
9.009267807006836,-3.4744603633880615,294.5022888183594,590.0,2026-06-15 06:00,60,p01
4.313410758972168,-2.0804028511047363,296.3078918457031,588.0,2026-06-15 06:00,84,p01
5.887919902801514,-1.530511498451233,296.0257873535156,569.0,2026-06-15 06:00,108,p01
9.331801414489746,2.093696355819702,293.55584716796875,514.0,2026-06-15 06:00,132,p01
6.556711196899414,0.4699999988079071,292.9670104980469,575.0,2026-06-15 06:00,156,p01
6.361904144287109,-1.6996387243270874,291.7337951660156,583.0,2026-06-15 06:00,12,p02
6.142224311828613,-1.3072460889816284,290.89996337890625,585.0,2026-06-15 06:00,36,p02
9.797931671142578,-3.2931787967681885,292.4495849609375,592.0,2026-06-15 06:00,60,p02
6.9466872215271,-2.667006731033325,292.1044006347656,596.0,2026-06-15 06:00,84,p02
5.403803825378418,-0.32636719942092896,294.0999755859375,590.0,2026-06-15 06:00,108,p02
6.323874473571777,1.396813988685608,294.009521484375,489.0,2026-06-15 06:00,132,p02
6.601423263549805,1.0862133502960205,291.6339416503906,587.0,2026-06-15 06:00,156,p02
6.321603775024414,-2.6052258014678955,290.3203125,585.0,2026-06-15 06:00,12,p03
6.611630916595459,-0.8182007074356079,291.5,582.0,2026-06-15 06:00,36,p03
11.835400581359863,-0.31715333461761475,293.29998779296875,588.0,2026-06-15 06:00,60,p03
7.587055683135986,-1.2622582912445068,294.34478759765625,596.0,2026-06-15 06:00,84,p03
5.494755744934082,0.016262207180261612,295.6000061035156,583.0,2026-06-15 06:00,108,p03
7.272727012634277,1.4471973180770874,294.71173095703125,560.0,2026-06-15 06:00,132,p03
7.581708908081055,2.764724016189575,294.4324035644531,595.0,2026-06-15 06:00,156,p03
6.388545036315918,-1.66156005859375,291.56488037109375,583.0,2026-06-15 06:00,12,p04
5.5439453125,-1.5012109279632568,293.5999755859375,581.0,2026-06-15 06:00,36,p04
11.5498046875,-3.0583837032318115,294.006591796875,590.0,2026-06-15 06:00,60,p04
5.71990966796875,-1.9662768840789795,295.0,595.0,2026-06-15 06:00,84,p04
5.728481292724609,0.13990966975688934,296.2057800292969,565.0,2026-06-15 06:00,108,p04
7.246772289276123,1.6252270936965942,294.791259765625,534.0,2026-06-15 06:00,132,p04
6.771996974945068,1.425844669342041,295.29998779296875,594.0,2026-06-15 06:00,156,p04
6.568986892700195,-2.122267961502075,290.27740478515625,580.0,2026-06-15 06:00,12,p05
6.611552715301514,-0.6598169207572937,290.7114562988281,585.0,2026-06-15 06:00,36,p05
11.763681411743164,-1.8748047351837158,293.451904296875,594.0,2026-06-15 06:00,60,p05
7.792033672332764,-1.5514647960662842,294.3438720703125,596.0,2026-06-15 06:00,84,p05
2.366706609725952,0.20869995653629303,296.4358825683594,591.0,2026-06-15 06:00,108,p05
4.564943790435791,1.489477515220642,295.3999938964844,499.0,2026-06-15 06:00,132,p05
6.002896785736084,0.8044262528419495,294.40350341796875,592.0,2026-06-15 06:00,156,p05
5.765439510345459,-2.6072583198547363,290.6000061035156,583.0,2026-06-15 06:00,12,p06
6.656192779541016,-1.995571255683899,291.79998779296875,580.0,2026-06-15 06:00,36,p06
10.37759780883789,-3.756162166595459,293.75189208984375,591.0,2026-06-15 06:00,60,p06
