u10,v10,t2m,sdswrf,init_date,horizon,member
6.5480637550354,2.631423234939575,283.70001220703125,520.0,2026-05-21 06:00,12,c00
2.9878246784210205,-0.13887207210063934,279.94830322265625,509.0,2026-05-21 06:00,36,c00
6.592494964599609,-0.9206225872039795,284.2391052246094,579.0,2026-05-21 06:00,60,c00
6.187790393829346,-0.5422875881195068,287.921630859375,518.0,2026-05-21 06:00,84,c00
-0.011341553181409836,0.1506665050983429,292.6999816894531,517.0,2026-05-21 06:00,108,c00
-3.078343391418457,2.6482837200164795,291.4341125488281,552.0,2026-05-21 06:00,132,c00
-1.9512732028961182,1.3696680068969727,284.3999938964844,424.0,2026-05-21 06:00,156,c00
7.73495626449585,1.7357860803604126,283.6000061035156,516.0,2026-05-21 06:00,12,p01
0.9510180950164795,-0.39335691928863525,281.3999938964844,529.0,2026-05-21 06:00,36,p01
4.831774711608887,-0.2810937464237213,282.20001220703125,568.0,2026-05-21 06:00,60,p01
3.7486329078674316,-0.4903540015220642,284.6000061035156,418.0,2026-05-21 06:00,84,p01
4.094277381896973,0.35625243186950684,289.79998779296875,540.0,2026-05-21 06:00,108,p01
0.5393518209457397,0.20396240055561066,289.20001220703125,413.0,2026-05-21 06:00,132,p01
-0.21533203125,1.680993676185608,290.1999816894531,587.0,2026-05-21 06:00,156,p01
5.226640701293945,2.4074511528015137,284.0382080078125,525.0,2026-05-21 06:00,12,p02
1.4838671684265137,0.44642090797424316,284.20001220703125,546.0,2026-05-21 06:00,36,p02
4.785986423492432,-0.7851635813713074,283.34893798828125,509.0,2026-05-21 06:00,60,p02
3.163930654525757,-0.9164087176322937,287.8999938964844,492.0,2026-05-21 06:00,84,p02
-0.2356835901737213,0.07368652522563934,293.20550537109375,571.0,2026-05-21 06:00,108,p02
0.7835644483566284,-0.7894750833511353,291.3290100097656,552.0,2026-05-21 06:00,132,p02
-3.3231372833251953,0.5299413800239563,284.0,219.0,2026-05-21 06:00,156,p02
6.287639141082764,1.8029980659484863,282.8999938964844,542.0,2026-05-21 06:00,12,p03
2.9716992378234863,-0.015935057774186134,281.1000061035156,536.0,2026-05-21 06:00,36,p03
6.478464126586914,-2.4223828315734863,285.16412353515625,576.0,2026-05-21 06:00,60,p03
6.0599684715271,0.3446093797683716,288.5,547.0,2026-05-21 06:00,84,p03
2.162973642349243,-0.9393652081489563,293.1000061035156,556.0,2026-05-21 06:00,108,p03
1.6125304698944092,-0.5871899127960205,293.0764465332031,555.0,2026-05-21 06:00,132,p03
2.3888866901397705,0.24581055343151093,281.8921203613281,389.0,2026-05-21 06:00,156,p03
5.081948280334473,1.91552734375,283.19451904296875,502.0,2026-05-21 06:00,12,p04
3.2187743186950684,0.038776855915784836,279.8999938964844,512.0,2026-05-21 06:00,36,p04
4.906762599945068,-0.23846924304962158,281.8999938964844,546.0,2026-05-21 06:00,60,p04
5.476933479309082,-0.2416650354862213,289.1000061035156,547.0,2026-05-21 06:00,84,p04
1.809606909751892,1.0953052043914795,291.30450439453125,520.0,2026-05-21 06:00,108,p04
0.8855249285697937,0.6880590915679932,288.024658203125,476.0,2026-05-21 06:00,132,p04
3.502504825592041,1.546567440032959,285.2232360839844,519.0,2026-05-21 06:00,156,p04
5.866642951965332,2.0370287895202637,283.75274658203125,506.0,2026-05-21 06:00,12,p05
2.0900025367736816,-0.16566894948482513,283.4685363769531,575.0,2026-05-21 06:00,36,p05
4.35064697265625,-1.4654370546340942,282.1616516113281,585.0,2026-05-21 06:00,60,p05
5.298549652099609,-1.7682690620422363,286.5799865722656,584.0,2026-05-21 06:00,84,p05
3.276967763900757,-0.10981445014476776,290.1224060058594,579.0,2026-05-21 06:00,108,p05
1.886806607246399,3.062863826751709,290.63360595703125,484.0,2026-05-21 06:00,132,p05
-1.8285571336746216,2.4896020889282227,287.79998779296875,501.0,2026-05-21 06:00,156,p05
5.958703517913818,1.9752148389816284,284.1999816894531,535.0,2026-05-21 06:00,12,p06
3.658679246902466,-0.2609326243400574,281.0,557.0,2026-05-21 06:00,36,p06
8.1580228805542,-0.5015527606010437,283.23394775390625,577.0,2026-05-21 06:00,60,p06
7.248251914978027,-0.5993139743804932,287.6999816894531,556.0,2026-05-21 06:00,84,p06
2.0290770530700684,0.9608105421066284,289.79998779296875,510.0,2026-05-21 06:00,108,p06
-0.5995581150054932,3.334597110748291,289.248291015625,387.0,2026-05-21 06:00,132,p06
4.741826057434082,1.365871548652649,285.04510498046875,554.0,2026-05-21 06:00,156,p06
6.037070274353027,1.620944857597351,283.052734375,535.0,2026-05-21 06:00,12,p07
4.08538818359375,0.021291503682732582,278.337158203125,556.0,2026-05-21 06:00,36,p07
6.025017261505127,-0.15553222596645355,284.023681640625,557.0,2026-05-21 06:00,60,p07
3.727224111557007,-0.37404295802116394,289.24072265625,573.0,2026-05-21 06:00,84,p07
0.47495606541633606,0.611889660358429,291.3045349121094,491.0,2026-05-21 06:00,108,p07
2.8372509479522705,3.6246654987335205,291.1300354003906,569.0,2026-05-21 06:00,132,p07
-1.0163036584854126,1.9775390625,285.5255126953125,492.0,2026-05-21 06:00,156,p07
5.867624282836914,2.374621629714966,283.0054931640625,548.0,2026-05-21 06:00,12,p08
3.6278955936431885,0.5819873213768005,279.0,485.0,2026-05-21 06:00,36,p08
5.15496826171875,-1.000585913658142,281.89996337890625,493.0,2026-05-21 06:00,60,p08
4.22396993637085,-0.29616209864616394,286.4785461425781,555.0,2026-05-21 06:00,84,p08
4.597854137420654,0.42536622285842896,291.11566162109375,573.0,2026-05-21 06:00,108,p08
3.073171377182007,0.5983666777610779,288.3127136230469,387.0,2026-05-21 06:00,132,p08
3.172072649002075,0.9825537204742432,290.29998779296875,583.0,2026-05-21 06:00,156,p08
6.207787990570068,2.8894238471984863,283.1133117675781,502.0,2026-05-21 06:00,12,p09
4.438962459564209,-0.1592431664466858,280.0248718261719,572.0,2026-05-21 06:00,36,p09
5.455881118774414,0.07834716886281967,283.9942626953125,584.0,2026-05-21 06:00,60,p09
5.52292013168335,-0.26106444001197815,288.1708068847656,507.0,2026-05-21 06:00,84,p09
3.2691259384155273,-0.23451416194438934,291.57421875,566.0,2026-05-21 06:00,108,p09
1.474790096282959,0.28775879740715027,292.9000244140625,529.0,2026-05-21 06:00,132,p09
1.3018358945846558,0.8685937523841858,286.1000061035156,473.0,2026-05-21 06:00,156,p09
7.858300685882568,2.042360782623291,283.31890869140625,550.0,2026-05-21 06:00,12,p10
2.6644530296325684,0.22573241591453552,282.7804870605469,505.0,2026-05-21 06:00,36,p10
5.508327484130859,-0.8636303544044495,283.97113037109375,540.0,2026-05-21 06:00,60,p10
5.162041187286377,-0.18419921398162842,289.5011291503906,561.0,2026-05-21 06:00,84,p10
2.6203343868255615,0.15110839903354645,292.8011474609375,546.0,2026-05-21 06:00,108,p10
-1.8807861804962158,-0.21107910573482513,289.2149353027344,482.0,2026-05-21 06:00,132,p10
3.5166258811950684,1.1716870069503784,282.4000244140625,311.0,2026-05-21 06:00,156,p10
6.320627212524414,2.609570264816284,283.3584899902344,486.0,2026-05-21 06:00,12,p11
3.077561140060425,0.02461913973093033,277.38653564453125,491.0,2026-05-21 06:00,36,p11
4.844990253448486,0.9744726419448853,281.9764709472656,577.0,2026-05-21 06:00,60,p11
4.2346510887146,-0.3330078125,287.34283447265625,568.0,2026-05-21 06:00,84,p11
0.2525341808795929,-0.06778320670127869,292.6259460449219,571.0,2026-05-21 06:00,108,p11
0.6312426924705505,0.5954199433326721,293.1004638671875,567.0,2026-05-21 06:00,132,p11
-4.402546405792236,0.26918211579322815,284.3123779296875,419.0,2026-05-21 06:00,156,p11
7.050400257110596,2.968086004257202,283.1493835449219,551.0,2026-05-21 06:00,12,p12
3.2425732612609863,0.18888671696186066,280.8482971191406,497.0,2026-05-21 06:00,36,p12
6.986330509185791,0.3610546886920929,282.1455078125,578.0,2026-05-21 06:00,60,p12
6.554419040679932,0.6807836890220642,287.79998779296875,574.0,2026-05-21 06:00,84,p12
4.665666580200195,0.9337304830551147,290.4014587402344,577.0,2026-05-21 06:00,108,p12
4.387468338012695,-0.6951465010643005,291.0472412109375,551.0,2026-05-21 06:00,132,p12
2.3071508407592773,-0.16209961473941803,290.04156494140625,575.0,2026-05-21 06:00,156,p12
6.630051136016846,2.2838940620422363,283.31463623046875,514.0,2026-05-21 06:00,12,p13
2.920344352722168,0.18675537407398224,280.8689880371094,519.0,2026-05-21 06:00,36,p13
6.991814136505127,-0.8082934617996216,282.1000061035156,529.0,2026-05-21 06:00,60,p13
5.6106858253479,-0.4637207090854645,287.3462829589844,563.0,2026-05-21 06:00,84,p13
3.806218147277832,0.796765148639679,291.34649658203125,573.0,2026-05-21 06:00,108,p13
-1.4059680700302124,3.389147996902466,289.5594787597656,495.0,2026-05-21 06:00,132,p13
1.4615527391433716,-0.23573730885982513,286.40142822265625,482.0,2026-05-21 06:00,156,p13
6.029216289520264,2.243029832839966,283.70001220703125,492.0,2026-05-21 06:00,12,p14
2.145075798034668,-0.3007251024246216,282.29998779296875,552.0,2026-05-21 06:00,36,p14
5.951467514038086,-0.12015869468450546,282.6000061035156,545.0,2026-05-21 06:00,60,p14
6.189272403717041,-1.8474023342132568,287.3999938964844,577.0,2026-05-21 06:00,84,p14
3.0325756072998047,0.7534643411636353,291.1000061035156,571.0,2026-05-21 06:00,108,p14
-1.9835742712020874,3.0097289085388184,291.53009033203125,421.0,2026-05-21 06:00,132,p14
2.004870653152466,0.20207764208316803,288.39996337890625,528.0,2026-05-21 06:00,156,p14
5.457729339599609,1.4215868711471558,282.8999938964844,546.0,2026-05-21 06:00,12,p15
2.806889533996582,0.05475097522139549,280.37420654296875,562.0,2026-05-21 06:00,36,p15
5.933032035827637,0.1608251929283142,283.591552734375,555.0,2026-05-21 06:00,60,p15
3.696784734725952,0.33494386076927185,285.4652099609375,468.0,2026-05-21 06:00,84,p15
-2.3377416133880615,0.9693799018859863,293.20001220703125,580.0,2026-05-21 06:00,108,p15
-0.561291515827179,1.140954613685608,290.2801818847656,475.0,2026-05-21 06:00,132,p15
0.38826659321784973,0.14805175364017487,285.3999938964844,410.0,2026-05-21 06:00,156,p15
7.5174241065979,2.192258358001709,283.6527404785156,560.0,2026-05-21 06:00,12,p16
0.7995556592941284,0.1943359375,284.5,592.0,2026-05-21 06:00,36,p16
6.03070068359375,1.2452099323272705,279.79132080078125,442.0,2026-05-21 06:00,60,p16
8.185820579528809,-0.791259765625,288.1990051269531,568.0,2026-05-21 06:00,84,p16
3.4954638481140137,1.1731152534484863,290.72314453125,524.0,2026-05-21 06:00,108,p16
