u10,v10,t2m,sdswrf,init_date,horizon,member
-3.192275285720825,1.4084912538528442,273.33087158203125,196.0,2026-05-18 06:00,12,c00
-2.746533155441284,1.2157373428344727,273.982421875,452.0,2026-05-18 06:00,36,c00
0.29005128145217896,1.2051342725753784,277.10113525390625,395.0,2026-05-18 06:00,60,c00
2.574777841567993,1.397802710533142,279.8653564453125,520.0,2026-05-18 06:00,84,c00
3.652646541595459,0.3042041063308716,282.2030029296875,559.0,2026-05-18 06:00,108,c00
4.0255446434021,-0.30873048305511475,285.29998779296875,578.0,2026-05-18 06:00,132,c00
1.2105261087417603,-1.0225720405578613,289.1000061035156,513.0,2026-05-18 06:00,156,c00
-3.277679443359375,1.1339600086212158,273.24810791015625,242.0,2026-05-18 06:00,12,p01
-3.5885448455810547,1.0145703554153442,273.3180236816406,462.0,2026-05-18 06:00,36,p01
-1.4943407773971558,1.0812256336212158,275.79998779296875,229.0,2026-05-18 06:00,60,p01
1.51568603515625,1.873935580253601,279.0033874511719,518.0,2026-05-18 06:00,84,p01
2.6116626262664795,0.27361083030700684,281.3999938964844,570.0,2026-05-18 06:00,108,p01
3.9796557426452637,0.3865429759025574,284.85064697265625,568.0,2026-05-18 06:00,132,p01
3.509890079498291,-0.947680652141571,288.6415710449219,520.0,2026-05-18 06:00,156,p01
-2.3772497177124023,2.4043848514556885,273.7621765136719,168.0,2026-05-18 06:00,12,p02
-2.5143260955810547,0.5049536228179932,275.1616516113281,522.0,2026-05-18 06:00,36,p02
-2.01570200920105,0.9893041849136353,277.9667053222656,428.0,2026-05-18 06:00,60,p02
2.1985301971435547,0.31855714321136475,279.0841064453125,543.0,2026-05-18 06:00,84,p02
1.845766544342041,1.5321972370147705,281.20001220703125,477.0,2026-05-18 06:00,108,p02
4.912560939788818,0.030734863132238388,285.9225158691406,572.0,2026-05-18 06:00,132,p02
3.010568857192993,-0.10185790807008743,287.3125915527344,538.0,2026-05-18 06:00,156,p02
-3.022509813308716,0.3719189465045929,273.2283020019531,148.0,2026-05-18 06:00,12,p03
-3.124314069747925,1.5102099180221558,273.83349609375,444.0,2026-05-18 06:00,36,p03
2.4670751094818115,1.2043286561965942,278.16070556640625,452.0,2026-05-18 06:00,60,p03
-0.47343504428863525,1.2744823694229126,281.6094665527344,379.0,2026-05-18 06:00,84,p03
6.963051795959473,0.21637938916683197,279.80438232421875,445.0,2026-05-18 06:00,108,p03
0.6817285418510437,0.718737781047821,285.1236877441406,542.0,2026-05-18 06:00,132,p03
3.318898916244507,-0.2792993187904358,288.2572021484375,578.0,2026-05-18 06:00,156,p03
-2.7112207412719727,1.0510936975479126,274.6279602050781,133.0,2026-05-18 06:00,12,p04
-0.18000243604183197,-0.3345361351966858,274.1527404785156,392.0,2026-05-18 06:00,36,p04
1.3118774890899658,0.7056298851966858,277.5257568359375,426.0,2026-05-18 06:00,60,p04
2.805171012878418,-0.42289793491363525,281.2460021972656,518.0,2026-05-18 06:00,84,p04
3.188222646713257,0.3177221715450287,285.70001220703125,563.0,2026-05-18 06:00,108,p04
4.41073751449585,-0.4716552793979645,288.60894775390625,580.0,2026-05-18 06:00,132,p04
2.648796319961548,-0.8632788062095642,289.89996337890625,565.0,2026-05-18 06:00,156,p04
-2.873809814453125,1.2486621141433716,273.24578857421875,170.0,2026-05-18 06:00,12,p05
-2.6767578125,1.4234228134155273,273.02398681640625,347.0,2026-05-18 06:00,36,p05
1.3962085247039795,1.073300838470459,278.4234313964844,504.0,2026-05-18 06:00,60,p05
2.549924373626709,2.964401960372925,281.9427185058594,541.0,2026-05-18 06:00,84,p05
7.981460094451904,1.44342041015625,280.15399169921875,557.0,2026-05-18 06:00,108,p05
3.111872673034668,0.9619824290275574,286.00787353515625,546.0,2026-05-18 06:00,132,p05
3.3252930641174316,-0.623303234577179,288.32464599609375,542.0,2026-05-18 06:00,156,p05
-3.2680652141571045,1.896582007408142,274.01739501953125,161.0,2026-05-18 06:00,12,p06
-1.7413232326507568,0.4847778379917145,276.30517578125,523.0,2026-05-18 06:00,36,p06
2.4409546852111816,0.7638305425643921,277.95947265625,567.0,2026-05-18 06:00,60,p06
3.778454542160034,1.7797778844833374,281.74627685546875,535.0,2026-05-18 06:00,84,p06
4.546621322631836,0.13814209401607513,279.4123840332031,519.0,2026-05-18 06:00,108,p06
6.401098728179932,0.4148217737674713,284.1000061035156,563.0,2026-05-18 06:00,132,p06
4.671352386474609,-0.34425050020217896,288.00518798828125,510.0,2026-05-18 06:00,156,p06
-2.6799488067626953,0.6533642411231995,272.8792724609375,215.0,2026-05-18 06:00,12,p07
-0.5364013910293579,1.0692578554153442,275.75274658203125,528.0,2026-05-18 06:00,36,p07
-0.4693286120891571,1.4925048351287842,277.70111083984375,396.0,2026-05-18 06:00,60,p07
-0.3849462866783142,0.6334375143051147,280.79998779296875,497.0,2026-05-18 06:00,84,p07
-0.8012890815734863,1.9904370307922363,284.5426025390625,507.0,2026-05-18 06:00,108,p07
3.322868585586548,0.18709716200828552,282.20001220703125,516.0,2026-05-18 06:00,132,p07
4.661852836608887,-0.1708105504512787,286.92254638671875,575.0,2026-05-18 06:00,156,p07
-2.7113585472106934,0.9881347417831421,273.5170593261719,145.0,2026-05-18 06:00,12,p08
-3.1080052852630615,0.9901684522628784,273.82464599609375,430.0,2026-05-18 06:00,36,p08
