u10,v10,t2m,sdswrf,init_date,horizon,member
7.387932300567627,-0.10442870855331421,296.9775390625,582.9760131835938,2026-06-24 06:00,12,c00
3.334728956222534,0.16377197206020355,286.39996337890625,228.8000030517578,2026-06-24 06:00,36,c00
7.444814682006836,2.335024356842041,293.6482849121094,561.2000122070312,2026-06-24 06:00,60,c00
8.768105506896973,4.255809307098389,291.89996337890625,587.4240112304688,2026-06-24 06:00,84,c00
7.766716480255127,4.202080249786377,291.9427490234375,578.9920043945312,2026-06-24 06:00,108,c00
5.866970062255859,1.782778263092041,291.02581787109375,581.3920288085938,2026-06-24 06:00,132,c00
4.431337833404541,2.4566259384155273,293.99200439453125,578.927978515625,2026-06-24 06:00,156,c00
8.501091003417969,-0.2607446312904358,297.1000061035156,581.8720092773438,2026-06-24 06:00,12,p01
4.3202805519104,0.05169433727860451,288.5,517.0560302734375,2026-06-24 06:00,36,p01
7.239453315734863,3.843818426132202,291.3221435546875,581.280029296875,2026-06-24 06:00,60,p01
8.416560173034668,3.811619758605957,289.3999938964844,578.7680053710938,2026-06-24 06:00,84,p01
11.604460716247559,6.120681285858154,288.66900634765625,493.5039978027344,2026-06-24 06:00,108,p01
6.971550464630127,1.9875707626342773,288.95294189453125,580.447998046875,2026-06-24 06:00,132,p01
3.257495164871216,0.2937866151332855,291.6000061035156,576.927978515625,2026-06-24 06:00,156,p01
6.759670257568359,0.48287108540534973,297.121337890625,580.5919799804688,2026-06-24 06:00,12,p02
5.168996810913086,-1.1671191453933716,290.70452880859375,452.3039855957031,2026-06-24 06:00,36,p02
7.171303749084473,3.5589869022369385,295.05657958984375,569.9359741210938,2026-06-24 06:00,60,p02
9.743264198303223,3.456660270690918,292.83294677734375,585.4559936523438,2026-06-24 06:00,84,p02
7.116127967834473,2.977839469909668,289.5638427734375,327.7919921875,2026-06-24 06:00,108,p02
4.567304611206055,0.9657202363014221,288.5277404785156,573.760009765625,2026-06-24 06:00,132,p02
5.301838397979736,1.8043310642242432,292.0023498535156,588.8159790039062,2026-06-24 06:00,156,p02
7.657097339630127,-1.1055835485458374,297.63372802734375,582.3839721679688,2026-06-24 06:00,12,p03
3.356633186340332,0.21244873106479645,284.9999694824219,226.6719970703125,2026-06-24 06:00,36,p03
6.205051422119141,1.983432650566101,292.5,479.1520080566406,2026-06-24 06:00,60,p03
9.561039924621582,5.928967475891113,291.7120056152344,587.9520263671875,2026-06-24 06:00,84,p03
6.575600624084473,3.816269636154175,294.6987609863281,580.2559814453125,2026-06-24 06:00,108,p03
7.782158374786377,3.348034620285034,293.99200439453125,568.5919799804688,2026-06-24 06:00,132,p03
-0.2627831995487213,1.7210986614227295,296.6999816894531,560.6719970703125,2026-06-24 06:00,156,p03
8.037833213806152,0.11034423857927322,296.5130920410156,584.6719970703125,2026-06-24 06:00,12,p04
3.6652612686157227,-0.2645605504512787,289.11712646484375,406.2560119628906,2026-06-24 06:00,36,p04
7.418422698974609,2.6244921684265137,293.7348327636719,548.8319702148438,2026-06-24 06:00,60,p04
7.902763843536377,4.471887111663818,291.40679931640625,587.1840209960938,2026-06-24 06:00,84,p04
