u10,v10,t2m,sdswrf,init_date,horizon,member
5.909550666809082,-0.13042724132537842,292.6393127441406,588.0,2026-06-04 06:00,12,c00
6.171638011932373,-0.15480224788188934,292.5999755859375,565.0,2026-06-04 06:00,36,c00
1.2025878429412842,0.18503296375274658,297.11126708984375,588.0,2026-06-04 06:00,60,c00
7.077815055847168,2.731923818588257,291.8402099609375,505.0,2026-06-04 06:00,84,c00
4.7402663230896,2.7131030559539795,292.03253173828125,590.0,2026-06-04 06:00,108,c00
7.376074314117432,3.9495067596435547,293.3584289550781,535.0,2026-06-04 06:00,132,c00
8.186336517333984,3.918041944503784,295.6356201171875,605.0,2026-06-04 06:00,156,c00
6.479668140411377,0.14045898616313934,292.46966552734375,583.0,2026-06-04 06:00,12,p01
5.188711166381836,-0.5904736518859863,293.31787109375,575.0,2026-06-04 06:00,36,p01
-1.172204613685608,1.6700903177261353,294.0,459.0,2026-06-04 06:00,60,p01
7.280221939086914,2.7291259765625,292.82366943359375,555.0,2026-06-04 06:00,84,p01
2.900646924972534,2.802058219909668,292.4809265136719,589.0,2026-06-04 06:00,108,p01
8.311301231384277,5.676943302154541,293.29998779296875,597.0,2026-06-04 06:00,132,p01
7.76638650894165,4.673466682434082,294.79998779296875,603.0,2026-06-04 06:00,156,p01
5.6287841796875,0.2857299745082855,292.9569396972656,566.0,2026-06-04 06:00,12,p02
6.569159984588623,0.24562500417232513,294.23272705078125,586.0,2026-06-04 06:00,36,p02
-1.4481958150863647,1.9174926280975342,297.1000061035156,569.0,2026-06-04 06:00,60,p02
6.712557315826416,2.1908936500549316,293.20233154296875,550.0,2026-06-04 06:00,84,p02
0.19677001237869263,2.790778875350952,290.74603271484375,492.0,2026-06-04 06:00,108,p02
5.302797794342041,4.051648139953613,295.29998779296875,586.0,2026-06-04 06:00,132,p02
6.855610370635986,3.296689510345459,294.3231506347656,579.0,2026-06-04 06:00,156,p02
5.448901176452637,-0.7017431855201721,292.68426513671875,586.0,2026-06-04 06:00,12,p03
4.669384956359863,-0.07404541224241257,292.80438232421875,594.0,2026-06-04 06:00,36,p03
3.5140771865844727,0.09102783352136612,297.0,584.0,2026-06-04 06:00,60,p03
7.3111891746521,2.4980101585388184,292.8999938964844,572.0,2026-06-04 06:00,84,p03
-0.6502441167831421,3.286752939224243,293.8999938964844,598.0,2026-06-04 06:00,108,p03
4.276291370391846,4.899738788604736,295.71044921875,523.0,2026-06-04 06:00,132,p03
4.893016338348389,3.662705183029175,296.6000061035156,552.0,2026-06-04 06:00,156,p03
6.802387714385986,0.3173486292362213,292.37188720703125,586.0,2026-06-04 06:00,12,p04
6.79171895980835,0.2167016565799713,292.38092041015625,579.0,2026-06-04 06:00,36,p04
1.320070743560791,1.5789722204208374,295.80230712890625,545.0,2026-06-04 06:00,60,p04
6.261101245880127,2.3175415992736816,290.2776184082031,375.0,2026-06-04 06:00,84,p04
5.205029487609863,2.6254687309265137,291.79998779296875,590.0,2026-06-04 06:00,108,p04
5.413217544555664,3.144780158996582,293.1837463378906,585.0,2026-06-04 06:00,132,p04
7.424985408782959,3.0651464462280273,293.9281005859375,593.0,2026-06-04 06:00,156,p04
4.834011077880859,-0.763378918170929,292.52239990234375,590.0,2026-06-04 06:00,12,p05
6.781423568725586,-0.7390087842941284,292.52679443359375,580.0,2026-06-04 06:00,36,p05
1.7821215391159058,0.3647143542766571,296.8999938964844,565.0,2026-06-04 06:00,60,p05
6.566840648651123,3.436816453933716,293.89996337890625,581.0,2026-06-04 06:00,84,p05
-0.9703881740570068,2.9823241233825684,294.03802490234375,557.0,2026-06-04 06:00,108,p05
5.088474273681641,5.782119274139404,295.18792724609375,569.0,2026-06-04 06:00,132,p05
8.068700790405273,3.715817928314209,292.25726318359375,601.0,2026-06-04 06:00,156,p05
6.252238750457764,0.00274658203125,292.79998779296875,568.0,2026-06-04 06:00,12,p06
5.517026424407959,-0.7620605230331421,293.1000061035156,577.0,2026-06-04 06:00,36,p06
3.278029680252075,0.5376952886581421,295.6000061035156,545.0,2026-06-04 06:00,60,p06
7.931106090545654,3.2640624046325684,293.2510986328125,504.0,2026-06-04 06:00,84,p06
7.126135349273682,4.20306396484375,293.8584899902344,596.0,2026-06-04 06:00,108,p06
6.316491603851318,4.647434234619141,296.7580261230469,581.0,2026-06-04 06:00,132,p06
5.829350471496582,3.0421385765075684,296.370849609375,577.0,2026-06-04 06:00,156,p06
6.430217266082764,0.5501708984375,292.4280700683594,573.0,2026-06-04 06:00,12,p07
6.183750152587891,-0.005197754129767418,291.93115234375,570.0,2026-06-04 06:00,36,p07
-0.45439207553863525,0.9888354539871216,297.70001220703125,582.0,2026-06-04 06:00,60,p07
7.852683067321777,2.7578492164611816,293.10113525390625,558.0,2026-06-04 06:00,84,p07
0.8136181831359863,1.7240283489227295,293.2635192871094,570.0,2026-06-04 06:00,108,p07
2.4709668159484863,2.5900025367736816,296.5999755859375,551.0,2026-06-04 06:00,132,p07
4.869499683380127,1.6422533988952637,294.40789794921875,581.0,2026-06-04 06:00,156,p07
5.612675666809082,0.042451173067092896,292.0,587.0,2026-06-04 06:00,12,p08
5.778591156005859,0.36004638671875,294.24310302734375,558.0,2026-06-04 06:00,36,p08
-1.1624585390090942,1.3681689500808716,297.0022888183594,547.0,2026-06-04 06:00,60,p08
8.20862102508545,2.6227734088897705,291.8167419433594,578.0,2026-06-04 06:00,84,p08
-2.2969701290130615,3.4098851680755615,288.63812255859375,551.0,2026-06-04 06:00,108,p08
8.000153541564941,3.3143310546875,293.27313232421875,586.0,2026-06-04 06:00,132,p08
6.168659687042236,2.3911304473876953,294.70001220703125,582.0,2026-06-04 06:00,156,p08
5.870581150054932,-0.5450903177261353,292.1719055175781,588.0,2026-06-04 06:00,12,p09
6.696293830871582,0.17255614697933197,292.9043884277344,566.0,2026-06-04 06:00,36,p09
0.18479980528354645,0.7607201933860779,297.1999816894531,582.0,2026-06-04 06:00,60,p09
5.413591384887695,1.5748608112335205,293.86163330078125,575.0,2026-06-04 06:00,84,p09
3.0879712104797363,2.1395020484924316,293.1000061035156,565.0,2026-06-04 06:00,108,p09
-1.2906005382537842,2.1990575790405273,295.79998779296875,590.0,2026-06-04 06:00,132,p09
-1.848879337310791,3.3254833221435547,296.39996337890625,604.0,2026-06-04 06:00,156,p09
6.245275974273682,0.024882812052965164,292.1044921875,579.0,2026-06-04 06:00,12,p10
6.2737135887146,-0.3183251917362213,291.8089294433594,593.0,2026-06-04 06:00,36,p10
-1.4933398962020874,3.04132080078125,295.70001220703125,583.0,2026-06-04 06:00,60,p10
7.440800666809082,2.8233275413513184,292.8180236816406,525.0,2026-06-04 06:00,84,p10
2.0136523246765137,2.711606502532959,293.4650573730469,586.0,2026-06-04 06:00,108,p10
4.00775146484375,3.513059139251709,294.00115966796875,455.0,2026-06-04 06:00,132,p10
6.484933853149414,6.549445629119873,293.8999938964844,583.0,2026-06-04 06:00,156,p10
5.500654220581055,0.5048511028289795,292.4718933105469,583.0,2026-06-04 06:00,12,p11
5.279645919799805,0.17009764909744263,293.7156677246094,583.0,2026-06-04 06:00,36,p11
3.122004508972168,-0.5771386623382568,295.41802978515625,590.0,2026-06-04 06:00,60,p11
6.820185661315918,3.189624071121216,292.7204895019531,532.0,2026-06-04 06:00,84,p11
5.203054428100586,3.0776805877685547,294.524658203125,563.0,2026-06-04 06:00,108,p11
5.977065563201904,2.5723633766174316,296.26507568359375,581.0,2026-06-04 06:00,132,p11
6.490419864654541,5.955405235290527,296.4388122558594,598.0,2026-06-04 06:00,156,p11
5.368908882141113,-0.13141357898712158,292.0,590.0,2026-06-04 06:00,12,p12
6.200563907623291,-0.6813378930091858,291.80279541015625,583.0,2026-06-04 06:00,36,p12
3.558666944503784,1.1479345560073853,295.11126708984375,592.0,2026-06-04 06:00,60,p12
9.61776351928711,4.094174861907959,291.00555419921875,517.0,2026-06-04 06:00,84,p12
5.461628437042236,2.0093626976013184,288.8999938964844,575.0,2026-06-04 06:00,108,p12
7.771916389465332,4.456384181976318,291.10321044921875,485.0,2026-06-04 06:00,132,p12
4.343918323516846,1.8975902795791626,292.79998779296875,591.0,2026-06-04 06:00,156,p12
5.173464298248291,-0.3321850597858429,292.75616455078125,587.0,2026-06-04 06:00,12,p13
5.58755350112915,-0.6963647603988647,291.24481201171875,595.0,2026-06-04 06:00,36,p13
3.7574121952056885,0.75946044921875,295.2179870605469,595.0,2026-06-04 06:00,60,p13
8.184745788574219,4.323256969451904,293.2011413574219,515.0,2026-06-04 06:00,84,p13
3.0456762313842773,2.65911865234375,292.04931640625,555.0,2026-06-04 06:00,108,p13
4.48769998550415,4.328835487365723,294.9014587402344,584.0,2026-06-04 06:00,132,p13
2.027031183242798,3.0421581268310547,295.28314208984375,597.0,2026-06-04 06:00,156,p13
5.781540393829346,-0.5774975419044495,292.5,582.0,2026-06-04 06:00,12,p14
6.362827301025391,0.3101464807987213,293.10223388671875,574.0,2026-06-04 06:00,36,p14
1.793911099433899,-0.8726831078529358,297.3999938964844,571.0,2026-06-04 06:00,60,p14
6.311521053314209,1.2795580625534058,291.27740478515625,542.0,2026-06-04 06:00,84,p14
-2.9098851680755615,4.409563064575195,292.6482849121094,586.0,2026-06-04 06:00,108,p14
