u10,v10,t2m,sdswrf,init_date,horizon,member
8.518579483032227,0.41508302092552185,291.91229248046875,602.0,2026-06-12 06:00,12,c00
6.886317253112793,-0.6335546970367432,292.7584228515625,596.0,2026-06-12 06:00,36,c00
2.7933568954467773,-0.17742431163787842,290.0,425.0,2026-06-12 06:00,60,c00
4.012250900268555,-2.3593506813049316,288.7607116699219,405.0,2026-06-12 06:00,84,c00
7.807629585266113,-3.0786852836608887,291.8034362792969,569.0,2026-06-12 06:00,108,c00
10.1273832321167,-3.648859977722168,293.41461181640625,585.0,2026-06-12 06:00,132,c00
4.087167739868164,0.31983399391174316,297.79998779296875,587.0,2026-06-12 06:00,156,c00
8.348252296447754,0.4110156297683716,291.6000061035156,601.0,2026-06-12 06:00,12,p01
5.174998760223389,-1.1264489889144897,292.6404724121094,596.0,2026-06-12 06:00,36,p01
-3.166386604309082,0.9579247832298279,281.1000061035156,216.0,2026-06-12 06:00,60,p01
2.782844305038452,-2.5222558975219727,289.62579345703125,565.0,2026-06-12 06:00,84,p01
7.048151969909668,-2.0681262016296387,293.2236633300781,580.0,2026-06-12 06:00,108,p01
6.447132587432861,-2.9537572860717773,295.8167419433594,584.0,2026-06-12 06:00,132,p01
1.2060425281524658,-0.20631347596645355,297.39739990234375,576.0,2026-06-12 06:00,156,p01
8.705153465270996,0.9100000262260437,292.8999938964844,602.0,2026-06-12 06:00,12,p02
7.481325626373291,-1.5568749904632568,293.8190612792969,593.0,2026-06-12 06:00,36,p02
-0.6880419850349426,1.3532495498657227,286.1000061035156,251.0,2026-06-12 06:00,60,p02
3.383046865463257,-1.554226040840149,288.29998779296875,581.0,2026-06-12 06:00,84,p02
12.331716537475586,-4.382131576538086,289.8517150878906,574.0,2026-06-12 06:00,108,p02
13.365581512451172,-1.0165526866912842,292.402099609375,590.0,2026-06-12 06:00,132,p02
7.545754432678223,-0.8869335651397705,293.3999938964844,603.0,2026-06-12 06:00,156,p02
8.982990264892578,0.16278076171875,291.3572082519531,602.0,2026-06-12 06:00,12,p03
6.396876335144043,-0.6527124047279358,292.04351806640625,593.0,2026-06-12 06:00,36,p03
0.9353198409080505,0.5395776629447937,285.4671936035156,293.0,2026-06-12 06:00,60,p03
4.288142204284668,-1.2045434713363647,289.3999938964844,594.0,2026-06-12 06:00,84,p03
8.085600852966309,-2.693011522293091,292.114501953125,571.0,2026-06-12 06:00,108,p03
11.381150245666504,-2.2326977252960205,295.190185546875,584.0,2026-06-12 06:00,132,p03
6.1133713722229,-0.37876710295677185,296.6214599609375,581.0,2026-06-12 06:00,156,p03
8.804096221923828,0.49559569358825684,291.8999938964844,602.0,2026-06-12 06:00,12,p04
6.608220100402832,-1.479760766029358,291.7430725097656,595.0,2026-06-12 06:00,36,p04
1.473361849784851,-0.6019653081893921,289.54248046875,453.0,2026-06-12 06:00,60,p04
4.747693061828613,-1.0927319526672363,289.024658203125,530.0,2026-06-12 06:00,84,p04
7.701952934265137,-1.3109508752822876,290.934814453125,578.0,2026-06-12 06:00,108,p04
7.433696269989014,-1.0505932569503784,293.81463623046875,582.0,2026-06-12 06:00,132,p04
7.866044998168945,0.5641283988952637,295.602294921875,587.0,2026-06-12 06:00,156,p04
7.714868068695068,-0.14686523377895355,291.5,602.0,2026-06-12 06:00,12,p05
6.176501274108887,-1.0088671445846558,292.8999938964844,594.0,2026-06-12 06:00,36,p05
4.462995529174805,0.08892334252595901,286.9999694824219,376.0,2026-06-12 06:00,60,p05
3.6471972465515137,-1.209653377532959,289.7000732421875,562.0,2026-06-12 06:00,84,p05
5.709399223327637,-1.4507567882537842,290.8999938964844,579.0,2026-06-12 06:00,108,p05
7.4363112449646,-1.667844295501709,294.4650573730469,583.0,2026-06-12 06:00,132,p05
7.986569881439209,-0.3459130823612213,294.74884033203125,587.0,2026-06-12 06:00,156,p05
8.216222763061523,0.46015626192092896,291.7056579589844,602.0,2026-06-12 06:00,12,p06
3.902333974838257,-0.8196704387664795,293.2213439941406,597.0,2026-06-12 06:00,36,p06
0.7323803901672363,0.5864331126213074,287.29998779296875,363.0,2026-06-12 06:00,60,p06
4.026750564575195,-1.766605257987976,289.3999938964844,592.0,2026-06-12 06:00,84,p06
7.537976264953613,-1.778690218925476,290.50079345703125,517.0,2026-06-12 06:00,108,p06
9.9917631149292,-2.054926872253418,294.2124938964844,587.0,2026-06-12 06:00,132,p06
7.190200328826904,-0.1935766637325287,296.96075439453125,579.0,2026-06-12 06:00,156,p06
7.688894271850586,1.1782007217407227,291.7350158691406,603.0,2026-06-12 06:00,12,p07
6.227747917175293,-0.3300244212150574,292.9120178222656,596.0,2026-06-12 06:00,36,p07
1.0156909227371216,-1.211643099784851,289.72235107421875,585.0,2026-06-12 06:00,60,p07
4.811953067779541,-2.766392707824707,287.82794189453125,583.0,2026-06-12 06:00,84,p07
10.295923233032227,-3.8966565132141113,288.5,510.0,2026-06-12 06:00,108,p07
11.433869361877441,-3.629528760910034,290.9933776855469,581.0,2026-06-12 06:00,132,p07
9.826652526855469,-2.000314950942993,294.33251953125,591.0,2026-06-12 06:00,156,p07
8.897863388061523,0.522106945514679,291.79998779296875,603.0,2026-06-12 06:00,12,p08
7.169863224029541,-1.449926733970642,292.8999938964844,594.0,2026-06-12 06:00,36,p08
4.189035415649414,-1.5242773294448853,291.8270568847656,586.0,2026-06-12 06:00,60,p08
4.178298473358154,-4.440266132354736,288.6570739746094,574.0,2026-06-12 06:00,84,p08
8.131656646728516,-1.6852526664733887,289.3999938964844,524.0,2026-06-12 06:00,108,p08
15.084638595581055,-1.1165258884429932,293.5000305175781,590.0,2026-06-12 06:00,132,p08
7.7577223777771,-0.8459863066673279,292.45947265625,599.0,2026-06-12 06:00,156,p08
8.962167739868164,0.5944384932518005,292.3999938964844,601.0,2026-06-12 06:00,12,p09
5.736536979675293,-1.38226318359375,293.0,594.0,2026-06-12 06:00,36,p09
3.3965063095092773,1.5592089891433716,284.0,240.0,2026-06-12 06:00,60,p09
3.387850284576416,-1.194128394126892,292.75274658203125,592.0,2026-06-12 06:00,84,p09
4.873100757598877,-1.9195605516433716,294.20001220703125,580.0,2026-06-12 06:00,108,p09
8.097207069396973,-2.194221258163452,296.3800964355469,577.0,2026-06-12 06:00,132,p09
-1.9940185546875,0.5407543778419495,296.71575927734375,534.0,2026-06-12 06:00,156,p09
8.786638259887695,0.7931860089302063,292.401123046875,603.0,2026-06-12 06:00,12,p10
6.874596118927002,-0.6513037085533142,293.44830322265625,590.0,2026-06-12 06:00,36,p10
2.877309560775757,0.3396240174770355,289.8999938964844,448.0,2026-06-12 06:00,60,p10
3.2799413204193115,-1.774753451347351,291.29779052734375,572.0,2026-06-12 06:00,84,p10
10.754563331604004,-1.4023144245147705,293.6000061035156,517.0,2026-06-12 06:00,108,p10
11.838852882385254,-2.019482374191284,294.1000061035156,586.0,2026-06-12 06:00,132,p10
4.627548694610596,-1.550661563873291,297.40576171875,593.0,2026-06-12 06:00,156,p10
