u10,v10,t2m,sdswrf,init_date,horizon,member
7.744177341461182,2.978501081466675,295.36480712890625,547.0399780273438,2026-06-20 06:00,12,c00
11.287151336669922,-1.636264681816101,291.6794128417969,587.6160278320312,2026-06-20 06:00,36,c00
6.191098690032959,0.36637452244758606,293.9192199707031,532.176025390625,2026-06-20 06:00,60,c00
3.6683056354522705,-0.8696997165679932,295.55682373046875,557.7760009765625,2026-06-20 06:00,84,c00
6.041435718536377,-1.114160180091858,295.79998779296875,530.8800048828125,2026-06-20 06:00,108,c00
5.067602634429932,-0.46528565883636475,296.9013366699219,562.0479736328125,2026-06-20 06:00,132,c00
7.637810230255127,0.4455273449420929,295.39996337890625,571.1199951171875,2026-06-20 06:00,156,c00
8.29581069946289,3.493786573410034,295.11907958984375,551.4559936523438,2026-06-20 06:00,12,p01
9.74310302734375,-2.6049535274505615,289.2011413574219,587.9520263671875,2026-06-20 06:00,36,p01
6.493173599243164,0.567004382610321,293.6000061035156,477.8559875488281,2026-06-20 06:00,60,p01
3.749191999435425,-1.143947720527649,293.44598388671875,495.47198486328125,2026-06-20 06:00,84,p01
6.013403415679932,-3.544431209564209,295.20001220703125,582.4639892578125,2026-06-20 06:00,108,p01
5.275227069854736,-1.0874804258346558,296.1669921875,564.0479736328125,2026-06-20 06:00,132,p01
4.162819862365723,2.170424699783325,296.20892333984375,544.239990234375,2026-06-20 06:00,156,p01
7.509763240814209,3.600044012069702,295.20001220703125,548.3200073242188,2026-06-20 06:00,12,p02
11.703969955444336,-1.4392870664596558,291.6072692871094,588.2559814453125,2026-06-20 06:00,36,p02
5.510112285614014,0.3932153284549713,293.06072998046875,466.2239990234375,2026-06-20 06:00,60,p02
3.892575740814209,-2.828139543533325,294.84033203125,560.0479736328125,2026-06-20 06:00,84,p02
4.888318061828613,-2.8018579483032227,296.1000061035156,576.2880249023438,2026-06-20 06:00,108,p02
3.148921012878418,-1.7632299661636353,295.79998779296875,517.9359741210938,2026-06-20 06:00,132,p02
2.374863386154175,0.3062158226966858,294.20001220703125,492.3039855957031,2026-06-20 06:00,156,p02
6.713078498840332,3.061958074569702,295.4190673828125,521.6160278320312,2026-06-20 06:00,12,p03
9.106362342834473,-0.8297582864761353,291.9210205078125,585.4400024414062,2026-06-20 06:00,36,p03
4.480847358703613,0.2128881812095642,294.63226318359375,487.21600341796875,2026-06-20 06:00,60,p03
5.608298301696777,-0.37517333030700684,295.7460021972656,574.0159912109375,2026-06-20 06:00,84,p03
4.558506011962891,-1.770654320716858,296.5472717285156,563.135986328125,2026-06-20 06:00,108,p03
7.659048080444336,-0.8130834698677063,295.2146301269531,570.47998046875,2026-06-20 06:00,132,p03
5.293798923492432,-1.452756404876709,296.20330810546875,575.9359741210938,2026-06-20 06:00,156,p03
7.664726734161377,3.266799211502075,294.88092041015625,530.4639892578125,2026-06-20 06:00,12,p04
10.385271072387695,-1.907871127128601,292.89996337890625,586.3679809570312,2026-06-20 06:00,36,p04
7.333339691162109,0.21235351264476776,294.4840393066406,550.1920166015625,2026-06-20 06:00,60,p04
4.582473278045654,-2.018251895904541,294.4472351074219,564.1920166015625,2026-06-20 06:00,84,p04
5.877892971038818,-0.7687743902206421,296.1415710449219,569.1680297851562,2026-06-20 06:00,108,p04
7.905471324920654,-0.7948169112205505,295.8011779785156,472.78399658203125,2026-06-20 06:00,132,p04
2.7195727825164795,-1.109128475189209,295.79998779296875,545.6640014648438,2026-06-20 06:00,156,p04
7.353032112121582,2.6209936141967773,295.54083251953125,575.3759765625,2026-06-20 06:00,12,p05
11.27896499633789,-1.8902587890625,291.4123229980469,588.7039794921875,2026-06-20 06:00,36,p05
6.455102443695068,0.018073730170726776,293.9708557128906,520.1279907226562,2026-06-20 06:00,60,p05
3.609001398086548,-2.6442601680755615,293.7079772949219,563.8079833984375,2026-06-20 06:00,84,p05
5.057458400726318,-1.0854419469833374,295.6527404785156,540.3839721679688,2026-06-20 06:00,108,p05
3.8542139530181885,-1.0665576457977295,295.1000061035156,507.66400146484375,2026-06-20 06:00,132,p05
5.071428298950195,0.03128417953848839,296.97076416015625,568.2880249023438,2026-06-20 06:00,156,p05
7.393488883972168,3.7764673233032227,295.30859375,526.5599975585938,2026-06-20 06:00,12,p06
11.095107078552246,-1.8149316310882568,291.6080322265625,584.1279907226562,2026-06-20 06:00,36,p06
5.673871994018555,1.3745898008346558,294.29998779296875,554.6400146484375,2026-06-20 06:00,60,p06
-0.28424072265625,-0.9271240234375,293.23687744140625,556.6079711914062,2026-06-20 06:00,84,p06
3.629809617996216,-1.905246615409851,295.5567321777344,527.4400024414062,2026-06-20 06:00,108,p06
6.205478668212891,-0.5910791158676147,295.2281188964844,523.823974609375,2026-06-20 06:00,132,p06
4.376879692077637,-2.6461620330810547,296.10455322265625,577.2479858398438,2026-06-20 06:00,156,p06
6.340688705444336,3.4343554973602295,296.0032043457031,501.3599853515625,2026-06-20 06:00,12,p07
9.762358665466309,-1.57733154296875,292.068603515625,586.5919799804688,2026-06-20 06:00,36,p07
6.093344688415527,-0.9765087962150574,293.87176513671875,502.4639892578125,2026-06-20 06:00,60,p07
5.120185375213623,-1.2112231254577637,297.33013916015625,578.239990234375,2026-06-20 06:00,84,p07
6.439384937286377,1.699367642402649,293.2427062988281,472.2239990234375,2026-06-20 06:00,108,p07
3.862905263900757,0.824511706829071,288.6078796386719,296.33599853515625,2026-06-20 06:00,132,p07
5.288546085357666,0.19766846299171448,291.1000061035156,570.0800170898438,2026-06-20 06:00,156,p07
