u10,v10,t2m,sdswrf,init_date,horizon,member
3.258244514465332,1.9369018077850342,284.5078430175781,591.0,2026-05-30 06:00,12,c00
9.03258991241455,1.3567553758621216,285.4650573730469,595.0,2026-05-30 06:00,36,c00
-0.3883081078529358,2.711674690246582,288.3866271972656,517.0,2026-05-30 06:00,60,c00
-1.0196313858032227,2.0078125,292.0999755859375,532.0,2026-05-30 06:00,84,c00
-1.9867626428604126,-0.6279590129852295,292.13800048828125,484.0,2026-05-30 06:00,108,c00
4.254145622253418,0.3565112352371216,292.54827880859375,581.0,2026-05-30 06:00,132,c00
3.005241632461548,-0.40168213844299316,293.6000061035156,566.0,2026-05-30 06:00,156,c00
3.980527400970459,2.463986873626709,284.84259033203125,593.0,2026-05-30 06:00,12,p01
8.620990753173828,1.1641796827316284,285.3572082519531,593.0,2026-05-30 06:00,36,p01
5.154577732086182,1.5690112113952637,290.60113525390625,587.0,2026-05-30 06:00,60,p01
3.340769052505493,0.7395458817481995,293.3232421875,593.0,2026-05-30 06:00,84,p01
0.033977050334215164,-1.148901343345642,292.0890197753906,513.0,2026-05-30 06:00,108,p01
3.4950928688049316,-0.21474121510982513,292.6000061035156,516.0,2026-05-30 06:00,132,p01
4.886984825134277,-0.017702637240290642,292.90997314453125,589.0,2026-05-30 06:00,156,p01
2.930283308029175,1.962673306465149,284.79998779296875,589.0,2026-05-30 06:00,12,p02
8.515832901000977,1.3276684284210205,285.27630615234375,569.0,2026-05-30 06:00,36,p02
-0.1313793957233429,2.295842170715332,289.67218017578125,574.0,2026-05-30 06:00,60,p02
-2.6706249713897705,1.155239224433899,292.8999938964844,587.0,2026-05-30 06:00,84,p02
0.6846093535423279,0.3718945384025574,291.1177978515625,437.0,2026-05-30 06:00,108,p02
3.717409610748291,0.6140087842941284,292.03924560546875,543.0,2026-05-30 06:00,132,p02
4.44192361831665,0.9703735113143921,291.0000915527344,512.0,2026-05-30 06:00,156,p02
2.1531004905700684,2.390263557434082,285.3831481933594,574.0,2026-05-30 06:00,12,p03
7.868581771850586,0.46427735686302185,286.0,597.0,2026-05-30 06:00,36,p03
-1.811159610748291,3.217592716217041,290.72576904296875,567.0,2026-05-30 06:00,60,p03
2.991633415222168,1.1767748594284058,293.4999694824219,551.0,2026-05-30 06:00,84,p03
1.9526782035827637,0.3008154332637787,292.12664794921875,549.0,2026-05-30 06:00,108,p03
2.672531843185425,0.06441406160593033,289.0764465332031,493.0,2026-05-30 06:00,132,p03
4.285721302032471,0.28004395961761475,291.3439025878906,569.0,2026-05-30 06:00,156,p03
4.133432388305664,0.43406981229782104,283.8426208496094,589.0,2026-05-30 06:00,12,p04
9.85955810546875,1.264096736907959,284.6089782714844,589.0,2026-05-30 06:00,36,p04
1.113681674003601,1.8822191953659058,288.4023742675781,549.0,2026-05-30 06:00,60,p04
0.06672851741313934,1.581606388092041,291.0010070800781,559.0,2026-05-30 06:00,84,p04
-4.852819919586182,0.8481530547142029,290.0,454.0,2026-05-30 06:00,108,p04
4.5510573387146,-0.3722485303878784,290.83404541015625,569.0,2026-05-30 06:00,132,p04
4.305654525756836,-0.5790771245956421,291.24261474609375,590.0,2026-05-30 06:00,156,p04
3.273859977722168,1.2481859922409058,284.9967346191406,595.0,2026-05-30 06:00,12,p05
7.873142242431641,1.2588281631469727,285.6512756347656,594.0,2026-05-30 06:00,36,p05
2.195065975189209,2.424370050430298,289.08538818359375,568.0,2026-05-30 06:00,60,p05
7.072526931762695,3.329777717590332,291.9020080566406,588.0,2026-05-30 06:00,84,p05
1.9391406774520874,1.0828540325164795,292.2674560546875,516.0,2026-05-30 06:00,108,p05
-3.7085204124450684,0.9596313238143921,289.39996337890625,490.0,2026-05-30 06:00,132,p05
-2.7685327529907227,2.903627872467041,291.22027587890625,577.0,2026-05-30 06:00,156,p05
3.825007438659668,1.8720800876617432,284.9637145996094,590.0,2026-05-30 06:00,12,p06
7.523449897766113,1.6673095226287842,285.5872497558594,548.0,2026-05-30 06:00,36,p06
-1.56939697265625,2.7237181663513184,287.853515625,469.0,2026-05-30 06:00,60,p06
-2.818608283996582,1.820217251777649,290.4425048828125,538.0,2026-05-30 06:00,84,p06
-2.515329599380493,1.234045386314392,291.90570068359375,492.0,2026-05-30 06:00,108,p06
4.677226543426514,0.32182615995407104,292.0,578.0,2026-05-30 06:00,132,p06
-0.47947752475738525,0.40619874000549316,295.12579345703125,584.0,2026-05-30 06:00,156,p06
4.015498161315918,2.482309579849243,284.0531921386719,587.0,2026-05-30 06:00,12,p07
8.398994445800781,2.1286890506744385,285.4190673828125,590.0,2026-05-30 06:00,36,p07
-0.29323485493659973,2.6371800899505615,288.2560729980469,566.0,2026-05-30 06:00,60,p07
4.4222731590271,0.7606054544448853,290.9999694824219,592.0,2026-05-30 06:00,84,p07
-1.912868618965149,1.573000431060791,291.5,450.0,2026-05-30 06:00,108,p07
8.732257843017578,2.1050121784210205,291.1000061035156,570.0,2026-05-30 06:00,132,p07
7.035119533538818,1.2703955173492432,292.60540771484375,594.0,2026-05-30 06:00,156,p07
3.8202221393585205,1.825952172279358,284.29998779296875,588.0,2026-05-30 06:00,12,p08
7.007524490356445,1.4451123476028442,285.9190979003906,574.0,2026-05-30 06:00,36,p08
-1.6944018602371216,2.619624137878418,287.4056701660156,502.0,2026-05-30 06:00,60,p08
-0.9954052567481995,1.3935937881469727,292.4034423828125,541.0,2026-05-30 06:00,84,p08
-2.5865819454193115,0.12359863519668579,292.5999755859375,525.0,2026-05-30 06:00,108,p08
5.195966720581055,-1.08099365234375,292.23150634765625,519.0,2026-05-30 06:00,132,p08
6.6324782371521,0.25873780250549316,289.81463623046875,591.0,2026-05-30 06:00,156,p08
4.127626895904541,2.370419979095459,283.0,592.0,2026-05-30 06:00,12,p09
8.770764350891113,0.5747119188308716,285.9595031738281,593.0,2026-05-30 06:00,36,p09
-0.6785498261451721,2.5504589080810547,288.9348449707031,508.0,2026-05-30 06:00,60,p09
-0.957592785358429,1.5007373094558716,293.31451416015625,544.0,2026-05-30 06:00,84,p09
3.3103880882263184,-1.5233349800109863,293.1999816894531,558.0,2026-05-30 06:00,108,p09
4.656408786773682,0.48320311307907104,292.0146179199219,490.0,2026-05-30 06:00,132,p09
4.352002143859863,0.8192724585533142,293.88983154296875,594.0,2026-05-30 06:00,156,p09
3.0403270721435547,1.8180150985717773,284.857421875,585.0,2026-05-30 06:00,12,p10
7.105453968048096,0.6139087080955505,284.91400146484375,582.0,2026-05-30 06:00,36,p10
0.2882324159145355,2.701223134994507,288.7099609375,520.0,2026-05-30 06:00,60,p10
2.805903434753418,0.7705712914466858,291.1999816894531,529.0,2026-05-30 06:00,84,p10
-3.6836352348327637,1.719580054283142,291.50787353515625,497.0,2026-05-30 06:00,108,p10
3.6341552734375,-0.9168261885643005,289.40606689453125,538.0,2026-05-30 06:00,132,p10
3.915471076965332,-1.2994457483291626,292.2820129394531,575.0,2026-05-30 06:00,156,p10
5.020481109619141,2.695246696472168,283.9502868652344,592.0,2026-05-30 06:00,12,p11
6.7834153175354,2.3759448528289795,285.8190612792969,593.0,2026-05-30 06:00,36,p11
0.7799365520477295,1.916599154472351,289.70001220703125,546.0,2026-05-30 06:00,60,p11
1.0613964796066284,1.318361759185791,291.01251220703125,516.0,2026-05-30 06:00,84,p11
0.6386572122573853,-0.4537426829338074,292.9582214355469,521.0,2026-05-30 06:00,108,p11
0.7669751048088074,-1.0121899843215942,291.20001220703125,495.0,2026-05-30 06:00,132,p11
2.079231023788452,-1.2259448766708374,292.4057312011719,544.0,2026-05-30 06:00,156,p11
3.542124032974243,1.4512401819229126,283.71820068359375,593.0,2026-05-30 06:00,12,p12
8.103720664978027,1.1400439739227295,284.5190734863281,558.0,2026-05-30 06:00,36,p12
