dateTime,parameter,value,code
2026-05-17T03:40:00Z,chla_rfu,1.3,P
2026-05-17T03:40:00Z,turb_NTU,1.6,P
2026-05-17T03:40:00Z,X_72255,-0.31,P
2026-05-17T03:50:00Z,temp_C,13.8,P
2026-05-17T03:50:00Z,flow_cfs,-175,P
2026-05-17T03:50:00Z,gauge_ht_ft,8.62,P
2026-05-17T03:50:00Z,specCond_uscm,64,P
2026-05-17T03:50:00Z,pH,8.3,P
2026-05-17T03:50:00Z,chla_rfu,0.94,P
2026-05-17T03:50:00Z,turb_NTU,1.6,P
2026-05-17T03:50:00Z,X_72255,-0.31,P
2026-05-17T04:00:00Z,temp_C,13.9,P
2026-05-17T04:00:00Z,flow_cfs,-192,P
2026-05-17T04:00:00Z,gauge_ht_ft,8.63,P
2026-05-17T04:00:00Z,specCond_uscm,64,P
2026-05-17T04:00:00Z,pH,8.3,P
2026-05-17T04:00:00Z,chla_rfu,1.07,P
2026-05-17T04:00:00Z,turb_NTU,1.7,P
2026-05-17T04:00:00Z,X_72255,-0.35,P
2026-05-17T04:10:00Z,temp_C,13.9,P
2026-05-17T04:10:00Z,flow_cfs,-113,P
2026-05-17T04:10:00Z,gauge_ht_ft,8.62,P
2026-05-17T04:10:00Z,specCond_uscm,64,P
2026-05-17T04:10:00Z,pH,8.4,P
2026-05-17T04:10:00Z,chla_rfu,1.18,P
2026-05-17T04:10:00Z,turb_NTU,1.6,P
2026-05-17T04:10:00Z,X_72255,-0.2,P
2026-05-17T04:20:00Z,temp_C,13.9,P
2026-05-17T04:20:00Z,flow_cfs,-73.2,P
2026-05-17T04:20:00Z,gauge_ht_ft,8.63,P
2026-05-17T04:20:00Z,specCond_uscm,64,P
2026-05-17T04:20:00Z,pH,8.4,P
2026-05-17T04:20:00Z,chla_rfu,0.84,P
2026-05-17T04:20:00Z,turb_NTU,1.6,P
2026-05-17T04:20:00Z,X_72255,-0.13,P
2026-05-17T04:30:00Z,temp_C,13.9,P
2026-05-17T04:30:00Z,flow_cfs,-62,P
2026-05-17T04:30:00Z,gauge_ht_ft,8.64,P
2026-05-17T04:30:00Z,specCond_uscm,64,P
2026-05-17T04:30:00Z,pH,8.4,P
2026-05-17T04:30:00Z,chla_rfu,0.89,P
2026-05-17T04:30:00Z,turb_NTU,1.8,P
2026-05-17T04:30:00Z,X_72255,-0.11,P
2026-05-17T04:40:00Z,temp_C,13.9,P
2026-05-17T04:40:00Z,flow_cfs,0.55,P
2026-05-17T04:40:00Z,gauge_ht_ft,8.62,P
2026-05-17T04:40:00Z,specCond_uscm,64,P
2026-05-17T04:40:00Z,pH,8.4,P
2026-05-17T04:40:00Z,chla_rfu,0.87,P
2026-05-17T04:40:00Z,turb_NTU,1.8,P
2026-05-17T04:40:00Z,X_72255,0,P
2026-05-17T04:50:00Z,temp_C,13.9,P
2026-05-17T04:50:00Z,flow_cfs,-10.8,P
2026-05-17T04:50:00Z,gauge_ht_ft,8.64,P
2026-05-17T04:50:00Z,specCond_uscm,64,P
2026-05-17T04:50:00Z,pH,8.4,P
2026-05-17T04:50:00Z,chla_rfu,1.03,P
2026-05-17T04:50:00Z,turb_NTU,1.7,P
2026-05-17T04:50:00Z,X_72255,-0.02,P
2026-05-17T05:00:00Z,temp_C,13.9,P
2026-05-17T05:00:00Z,flow_cfs,28.9,P
2026-05-17T05:00:00Z,gauge_ht_ft,8.63,P
2026-05-17T05:00:00Z,specCond_uscm,64,P
2026-05-17T05:00:00Z,pH,8.4,P
2026-05-17T05:00:00Z,chla_rfu,0.89,P
2026-05-17T05:00:00Z,turb_NTU,1.7,P
2026-05-17T05:00:00Z,X_72255,0.05,P
2026-05-17T05:10:00Z,temp_C,13.8,P
2026-05-17T05:10:00Z,flow_cfs,34.6,P
2026-05-17T05:10:00Z,gauge_ht_ft,8.63,P
2026-05-17T05:10:00Z,specCond_uscm,64,P
2026-05-17T05:10:00Z,pH,8.4,P
2026-05-17T05:10:00Z,chla_rfu,1.27,P
2026-05-17T05:10:00Z,turb_NTU,1.7,P
2026-05-17T05:10:00Z,X_72255,0.06,P
2026-05-17T05:20:00Z,temp_C,13.8,P
2026-05-17T05:20:00Z,flow_cfs,11.9,P
2026-05-17T05:20:00Z,gauge_ht_ft,8.63,P
2026-05-17T05:20:00Z,specCond_uscm,64,P
2026-05-17T05:20:00Z,pH,8.3,P
2026-05-17T05:20:00Z,chla_rfu,0.86,P
2026-05-17T05:20:00Z,turb_NTU,1.5,P
2026-05-17T05:20:00Z,X_72255,0.02,P
2026-05-17T05:30:00Z,temp_C,13.7,P
2026-05-17T05:30:00Z,flow_cfs,-10.8,P
2026-05-17T05:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T05:30:00Z,specCond_uscm,64,P
2026-05-17T05:30:00Z,pH,8.3,P
2026-05-17T05:30:00Z,chla_rfu,0.8,P
2026-05-17T05:30:00Z,turb_NTU,1.7,P
2026-05-17T05:30:00Z,X_72255,-0.02,P
2026-05-17T05:40:00Z,temp_C,13.8,P
2026-05-17T05:40:00Z,flow_cfs,-22.1,P
2026-05-17T05:40:00Z,gauge_ht_ft,8.63,P
2026-05-17T05:40:00Z,specCond_uscm,64,P
2026-05-17T05:40:00Z,pH,8.3,P
2026-05-17T05:40:00Z,chla_rfu,0.94,P
2026-05-17T05:40:00Z,turb_NTU,1.6,P
2026-05-17T05:40:00Z,X_72255,-0.04,P
2026-05-17T05:50:00Z,temp_C,13.7,P
2026-05-17T05:50:00Z,flow_cfs,-39.2,P
2026-05-17T05:50:00Z,gauge_ht_ft,8.63,P
2026-05-17T05:50:00Z,specCond_uscm,64,P
2026-05-17T05:50:00Z,pH,8.3,P
2026-05-17T05:50:00Z,chla_rfu,1.03,P
2026-05-17T05:50:00Z,turb_NTU,1.7,P
2026-05-17T05:50:00Z,X_72255,-0.07,P
2026-05-17T06:00:00Z,temp_C,13.7,P
2026-05-17T06:00:00Z,flow_cfs,-33.4,P
2026-05-17T06:00:00Z,gauge_ht_ft,8.62,P
2026-05-17T06:00:00Z,specCond_uscm,64,P
2026-05-17T06:00:00Z,pH,8.3,P
2026-05-17T06:00:00Z,chla_rfu,0.91,P
2026-05-17T06:00:00Z,turb_NTU,1.6,P
2026-05-17T06:00:00Z,X_72255,-0.06,P
2026-05-17T06:10:00Z,temp_C,13.7,P
2026-05-17T06:10:00Z,flow_cfs,-73.2,P
2026-05-17T06:10:00Z,gauge_ht_ft,8.63,P
2026-05-17T06:10:00Z,specCond_uscm,64,P
2026-05-17T06:10:00Z,pH,8.3,P
2026-05-17T06:10:00Z,chla_rfu,1.04,P
2026-05-17T06:10:00Z,turb_NTU,1.6,P
2026-05-17T06:10:00Z,X_72255,-0.13,P
2026-05-17T06:20:00Z,temp_C,13.7,P
2026-05-17T06:20:00Z,flow_cfs,-78.9,P
2026-05-17T06:20:00Z,gauge_ht_ft,8.63,P
2026-05-17T06:20:00Z,specCond_uscm,64,P
2026-05-17T06:20:00Z,pH,8.3,P
2026-05-17T06:20:00Z,chla_rfu,0.86,P
2026-05-17T06:20:00Z,turb_NTU,1.5,P
2026-05-17T06:20:00Z,X_72255,-0.14,P
2026-05-17T06:30:00Z,temp_C,13.6,P
2026-05-17T06:30:00Z,flow_cfs,-50.4,P
2026-05-17T06:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T06:30:00Z,specCond_uscm,64,P
2026-05-17T06:30:00Z,pH,8.3,P
2026-05-17T06:30:00Z,chla_rfu,0.87,P
2026-05-17T06:30:00Z,turb_NTU,1.5,P
2026-05-17T06:30:00Z,X_72255,-0.09,P
2026-05-17T06:40:00Z,temp_C,13.6,P
2026-05-17T06:40:00Z,flow_cfs,-50.5,P
2026-05-17T06:40:00Z,gauge_ht_ft,8.63,P
2026-05-17T06:40:00Z,specCond_uscm,64,P
2026-05-17T06:40:00Z,pH,8.2,P
2026-05-17T06:40:00Z,chla_rfu,0.91,P
2026-05-17T06:40:00Z,turb_NTU,1.5,P
2026-05-17T06:40:00Z,X_72255,-0.09,P
2026-05-17T06:50:00Z,temp_C,13.6,P
2026-05-17T06:50:00Z,flow_cfs,-27.8,P
2026-05-17T06:50:00Z,gauge_ht_ft,8.62,P
2026-05-17T06:50:00Z,specCond_uscm,64,P
2026-05-17T06:50:00Z,pH,8.2,P
2026-05-17T06:50:00Z,chla_rfu,1.52,P
2026-05-17T06:50:00Z,turb_NTU,1.7,P
2026-05-17T06:50:00Z,X_72255,-0.05,P
2026-05-17T07:00:00Z,temp_C,13.6,P
2026-05-17T07:00:00Z,flow_cfs,-16.4,P
2026-05-17T07:00:00Z,gauge_ht_ft,8.62,P
2026-05-17T07:00:00Z,specCond_uscm,64,P
2026-05-17T07:00:00Z,pH,8.3,P
2026-05-17T07:00:00Z,chla_rfu,0.9,P
2026-05-17T07:00:00Z,turb_NTU,1.6,P
2026-05-17T07:00:00Z,X_72255,-0.03,P
2026-05-17T07:10:00Z,temp_C,13.6,P
2026-05-17T07:10:00Z,flow_cfs,0.55,P
2026-05-17T07:10:00Z,gauge_ht_ft,8.62,P
2026-05-17T07:10:00Z,specCond_uscm,64,P
2026-05-17T07:10:00Z,pH,8.3,P
2026-05-17T07:10:00Z,chla_rfu,0.75,P
2026-05-17T07:10:00Z,turb_NTU,1.6,P
2026-05-17T07:10:00Z,X_72255,0,P
2026-05-17T07:20:00Z,temp_C,13.5,P
2026-05-17T07:20:00Z,flow_cfs,62.8,P
2026-05-17T07:20:00Z,gauge_ht_ft,8.61,P
2026-05-17T07:20:00Z,specCond_uscm,64,P
2026-05-17T07:20:00Z,pH,8.2,P
2026-05-17T07:20:00Z,chla_rfu,1.09,P
2026-05-17T07:20:00Z,turb_NTU,1.6,P
2026-05-17T07:20:00Z,X_72255,0.11,P
2026-05-17T07:30:00Z,temp_C,13.4,P
2026-05-17T07:30:00Z,flow_cfs,51.5,P
2026-05-17T07:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T07:30:00Z,specCond_uscm,64,P
2026-05-17T07:30:00Z,pH,8.2,P
2026-05-17T07:30:00Z,chla_rfu,1.23,P
2026-05-17T07:30:00Z,turb_NTU,1.7,P
2026-05-17T07:30:00Z,X_72255,0.09,P
2026-05-17T07:40:00Z,temp_C,13.3,P
2026-05-17T07:40:00Z,flow_cfs,6.22,P
2026-05-17T07:40:00Z,gauge_ht_ft,8.62,P
2026-05-17T07:40:00Z,specCond_uscm,64,P
2026-05-17T07:40:00Z,pH,8.1,P
2026-05-17T07:40:00Z,chla_rfu,1,P
2026-05-17T07:40:00Z,turb_NTU,1.7,P
2026-05-17T07:40:00Z,X_72255,0.01,P
2026-05-17T07:50:00Z,temp_C,13.2,P
2026-05-17T07:50:00Z,flow_cfs,-16.4,P
2026-05-17T07:50:00Z,gauge_ht_ft,8.61,P
2026-05-17T07:50:00Z,specCond_uscm,64,P
2026-05-17T07:50:00Z,pH,8.1,P
2026-05-17T07:50:00Z,chla_rfu,0.86,P
2026-05-17T07:50:00Z,turb_NTU,1.8,P
2026-05-17T07:50:00Z,X_72255,-0.03,P
2026-05-17T08:00:00Z,temp_C,13.2,P
2026-05-17T08:00:00Z,flow_cfs,-56.1,P
2026-05-17T08:00:00Z,gauge_ht_ft,8.62,P
2026-05-17T08:00:00Z,specCond_uscm,64,P
2026-05-17T08:00:00Z,pH,8.1,P
2026-05-17T08:00:00Z,chla_rfu,3.32,P
2026-05-17T08:00:00Z,turb_NTU,1.7,P
2026-05-17T08:00:00Z,X_72255,-0.1,P
2026-05-17T08:10:00Z,temp_C,13.2,P
2026-05-17T08:10:00Z,flow_cfs,-61.7,P
2026-05-17T08:10:00Z,gauge_ht_ft,8.61,P
2026-05-17T08:10:00Z,specCond_uscm,64,P
2026-05-17T08:10:00Z,pH,8.1,P
2026-05-17T08:10:00Z,chla_rfu,0.86,P
2026-05-17T08:10:00Z,turb_NTU,1.6,P
2026-05-17T08:10:00Z,X_72255,-0.11,P
2026-05-17T08:20:00Z,temp_C,13.2,P
2026-05-17T08:20:00Z,flow_cfs,-44.8,P
2026-05-17T08:20:00Z,gauge_ht_ft,8.62,P
2026-05-17T08:20:00Z,specCond_uscm,64,P
2026-05-17T08:20:00Z,pH,8.2,P
2026-05-17T08:20:00Z,chla_rfu,1.75,P
2026-05-17T08:20:00Z,turb_NTU,1.6,P
2026-05-17T08:20:00Z,X_72255,-0.08,P
2026-05-17T08:30:00Z,temp_C,13.2,P
2026-05-17T08:30:00Z,flow_cfs,-84.4,P
2026-05-17T08:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T08:30:00Z,specCond_uscm,64,P
2026-05-17T08:30:00Z,pH,8.2,P
2026-05-17T08:30:00Z,chla_rfu,2.07,P
2026-05-17T08:30:00Z,turb_NTU,1.6,P
2026-05-17T08:30:00Z,X_72255,-0.15,P
2026-05-17T08:40:00Z,temp_C,13.2,P
2026-05-17T08:40:00Z,flow_cfs,-73.1,P
2026-05-17T08:40:00Z,gauge_ht_ft,8.62,P
2026-05-17T08:40:00Z,specCond_uscm,64,P
2026-05-17T08:40:00Z,pH,8.2,P
2026-05-17T08:40:00Z,chla_rfu,0.96,P
2026-05-17T08:40:00Z,turb_NTU,1.7,P
2026-05-17T08:40:00Z,X_72255,-0.13,P
2026-05-17T08:50:00Z,temp_C,13.3,P
2026-05-17T08:50:00Z,flow_cfs,-95.8,P
2026-05-17T08:50:00Z,gauge_ht_ft,8.62,P
2026-05-17T08:50:00Z,specCond_uscm,64,P
2026-05-17T08:50:00Z,pH,8.2,P
2026-05-17T08:50:00Z,chla_rfu,1,P
2026-05-17T08:50:00Z,turb_NTU,1.5,P
2026-05-17T08:50:00Z,X_72255,-0.17,P
2026-05-17T09:00:00Z,temp_C,13.2,P
2026-05-17T09:00:00Z,flow_cfs,-84.4,P
2026-05-17T09:00:00Z,gauge_ht_ft,8.62,P
2026-05-17T09:00:00Z,specCond_uscm,64,P
2026-05-17T09:00:00Z,pH,8.2,P
2026-05-17T09:00:00Z,chla_rfu,0.89,P
2026-05-17T09:00:00Z,turb_NTU,1.5,P
2026-05-17T09:00:00Z,X_72255,-0.15,P
2026-05-17T09:10:00Z,temp_C,13.2,P
2026-05-17T09:10:00Z,flow_cfs,-56,P
2026-05-17T09:10:00Z,gauge_ht_ft,8.61,P
2026-05-17T09:10:00Z,specCond_uscm,64,P
2026-05-17T09:10:00Z,pH,8.2,P
2026-05-17T09:10:00Z,chla_rfu,0.91,P
2026-05-17T09:10:00Z,turb_NTU,1.6,P
2026-05-17T09:10:00Z,X_72255,-0.1,P
2026-05-17T09:20:00Z,temp_C,13.2,P
2026-05-17T09:20:00Z,flow_cfs,-61.8,P
2026-05-17T09:20:00Z,gauge_ht_ft,8.62,P
2026-05-17T09:20:00Z,specCond_uscm,64,P
2026-05-17T09:20:00Z,pH,8.2,P
2026-05-17T09:20:00Z,chla_rfu,0.76,P
2026-05-17T09:20:00Z,turb_NTU,1.5,P
2026-05-17T09:20:00Z,X_72255,-0.11,P
2026-05-17T09:30:00Z,temp_C,13.2,P
2026-05-17T09:30:00Z,flow_cfs,-61.8,P
2026-05-17T09:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T09:30:00Z,specCond_uscm,64,P
2026-05-17T09:30:00Z,pH,8.2,P
2026-05-17T09:30:00Z,chla_rfu,0.81,P
2026-05-17T09:30:00Z,turb_NTU,1.5,P
2026-05-17T09:30:00Z,X_72255,-0.11,P
2026-05-17T09:40:00Z,temp_C,13.1,P
2026-05-17T09:40:00Z,flow_cfs,-44.8,P
2026-05-17T09:40:00Z,gauge_ht_ft,8.62,P
2026-05-17T09:40:00Z,specCond_uscm,64,P
2026-05-17T09:40:00Z,pH,8.1,P
2026-05-17T09:40:00Z,chla_rfu,1.06,P
2026-05-17T09:40:00Z,turb_NTU,1.5,P
2026-05-17T09:40:00Z,X_72255,-0.08,P
2026-05-17T09:50:00Z,temp_C,13.1,P
2026-05-17T09:50:00Z,flow_cfs,-73.1,P
2026-05-17T09:50:00Z,gauge_ht_ft,8.62,P
2026-05-17T09:50:00Z,specCond_uscm,64,P
2026-05-17T09:50:00Z,pH,8.2,P
2026-05-17T09:50:00Z,chla_rfu,0.99,P
2026-05-17T09:50:00Z,turb_NTU,1.6,P
2026-05-17T09:50:00Z,X_72255,-0.13,P
2026-05-17T10:00:00Z,temp_C,13.1,P
2026-05-17T10:00:00Z,flow_cfs,-130,P
2026-05-17T10:00:00Z,gauge_ht_ft,8.63,P
2026-05-17T10:00:00Z,specCond_uscm,64,P
2026-05-17T10:00:00Z,pH,8.2,P
2026-05-17T10:00:00Z,chla_rfu,1.11,P
2026-05-17T10:00:00Z,turb_NTU,1.5,P
2026-05-17T10:00:00Z,X_72255,-0.23,P
2026-05-17T10:10:00Z,temp_C,13.1,P
2026-05-17T10:10:00Z,flow_cfs,-141,P
2026-05-17T10:10:00Z,gauge_ht_ft,8.62,P
2026-05-17T10:10:00Z,specCond_uscm,64,P
2026-05-17T10:10:00Z,pH,8.2,P
2026-05-17T10:10:00Z,chla_rfu,0.83,P
2026-05-17T10:10:00Z,turb_NTU,1.6,P
2026-05-17T10:10:00Z,X_72255,-0.25,P
2026-05-17T10:20:00Z,temp_C,13.1,P
2026-05-17T10:20:00Z,flow_cfs,-204,P
2026-05-17T10:20:00Z,gauge_ht_ft,8.63,P
2026-05-17T10:20:00Z,specCond_uscm,64,P
2026-05-17T10:20:00Z,pH,8.2,P
2026-05-17T10:20:00Z,chla_rfu,1,P
2026-05-17T10:20:00Z,turb_NTU,1.6,P
2026-05-17T10:20:00Z,X_72255,-0.37,P
2026-05-17T10:30:00Z,temp_C,12.9,P
2026-05-17T10:30:00Z,flow_cfs,-505,P
2026-05-17T10:30:00Z,gauge_ht_ft,8.71,P
2026-05-17T10:30:00Z,specCond_uscm,64,P
2026-05-17T10:30:00Z,pH,8.2,P
2026-05-17T10:30:00Z,chla_rfu,0.97,P
2026-05-17T10:30:00Z,turb_NTU,1.8,P
2026-05-17T10:30:00Z,X_72255,-0.9,P
2026-05-17T10:40:00Z,temp_C,12.3,P
2026-05-17T10:40:00Z,flow_cfs,-118,P
2026-05-17T10:40:00Z,gauge_ht_ft,8.6,P
2026-05-17T10:40:00Z,specCond_uscm,62,P
2026-05-17T10:40:00Z,pH,8,P
2026-05-17T10:40:00Z,chla_rfu,0.98,P
2026-05-17T10:40:00Z,turb_NTU,1.8,P
2026-05-17T10:40:00Z,X_72255,-0.21,P
2026-05-17T10:50:00Z,temp_C,12.8,P
2026-05-17T10:50:00Z,flow_cfs,356,P
2026-05-17T10:50:00Z,gauge_ht_ft,8.6,P
2026-05-17T10:50:00Z,specCond_uscm,64,P
2026-05-17T10:50:00Z,pH,8.1,P
2026-05-17T10:50:00Z,chla_rfu,0.99,P
2026-05-17T10:50:00Z,turb_NTU,1.9,P
2026-05-17T10:50:00Z,X_72255,0.64,P
2026-05-17T11:00:00Z,temp_C,12.7,P
2026-05-17T11:00:00Z,flow_cfs,194,P
2026-05-17T11:00:00Z,gauge_ht_ft,8.66,P
2026-05-17T11:00:00Z,specCond_uscm,64,P
2026-05-17T11:00:00Z,pH,8.1,P
2026-05-17T11:00:00Z,chla_rfu,0.8,P
2026-05-17T11:00:00Z,turb_NTU,1.8,P
2026-05-17T11:00:00Z,X_72255,0.35,P
2026-05-17T11:10:00Z,temp_C,12.3,P
2026-05-17T11:10:00Z,flow_cfs,304,P
2026-05-17T11:10:00Z,gauge_ht_ft,8.57,P
2026-05-17T11:10:00Z,specCond_uscm,63,P
2026-05-17T11:10:00Z,pH,8,P
2026-05-17T11:10:00Z,chla_rfu,0.99,P
2026-05-17T11:10:00Z,turb_NTU,1.6,P
2026-05-17T11:10:00Z,X_72255,0.55,P
2026-05-17T11:20:00Z,temp_C,11,P
2026-05-17T11:20:00Z,flow_cfs,160,P
2026-05-17T11:20:00Z,gauge_ht_ft,8.64,P
2026-05-17T11:20:00Z,specCond_uscm,59,P
2026-05-17T11:20:00Z,pH,7.9,P
2026-05-17T11:20:00Z,chla_rfu,1.2,P
2026-05-17T11:20:00Z,turb_NTU,1.4,P
2026-05-17T11:20:00Z,X_72255,0.29,P
2026-05-17T11:30:00Z,temp_C,11,P
2026-05-17T11:30:00Z,flow_cfs,-44.8,P
2026-05-17T11:30:00Z,gauge_ht_ft,8.63,P
2026-05-17T11:30:00Z,specCond_uscm,59,P
2026-05-17T11:30:00Z,pH,7.9,P
2026-05-17T11:30:00Z,chla_rfu,1.08,P
2026-05-17T11:30:00Z,turb_NTU,1.5,P
2026-05-17T11:30:00Z,X_72255,-0.08,P
2026-05-17T11:40:00Z,temp_C,12,P
2026-05-17T11:40:00Z,flow_cfs,-44.7,P
2026-05-17T11:40:00Z,gauge_ht_ft,8.61,P
2026-05-17T11:40:00Z,specCond_uscm,62,P
2026-05-17T11:40:00Z,pH,7.9,P
2026-05-17T11:40:00Z,chla_rfu,1.36,P
2026-05-17T11:40:00Z,turb_NTU,1.6,P
2026-05-17T11:40:00Z,X_72255,-0.08,P
2026-05-17T11:50:00Z,temp_C,11.9,P
2026-05-17T11:50:00Z,flow_cfs,-182,P
2026-05-17T11:50:00Z,gauge_ht_ft,8.65,P
2026-05-17T11:50:00Z,specCond_uscm,62,P
2026-05-17T11:50:00Z,pH,7.9,P
2026-05-17T11:50:00Z,chla_rfu,1.23,P
2026-05-17T11:50:00Z,turb_NTU,1.6,P
2026-05-17T11:50:00Z,X_72255,-0.32,P
2026-05-17T12:00:00Z,temp_C,11.9,P
2026-05-17T12:00:00Z,flow_cfs,-175,P
2026-05-17T12:00:00Z,gauge_ht_ft,8.62,P
2026-05-17T12:00:00Z,specCond_uscm,62,P
2026-05-17T12:00:00Z,pH,7.9,P
2026-05-17T12:00:00Z,chla_rfu,1.62,P
2026-05-17T12:00:00Z,turb_NTU,1.6,P
2026-05-17T12:00:00Z,X_72255,-0.31,P
2026-05-17T12:10:00Z,temp_C,12,P
2026-05-17T12:10:00Z,flow_cfs,-50.5,P
2026-05-17T12:10:00Z,gauge_ht_ft,8.63,P
2026-05-17T12:10:00Z,specCond_uscm,63,P
2026-05-17T12:10:00Z,pH,7.9,P
2026-05-17T12:10:00Z,chla_rfu,0.9,P
2026-05-17T12:10:00Z,turb_NTU,1.6,P
2026-05-17T12:10:00Z,X_72255,-0.09,P
2026-05-17T12:20:00Z,temp_C,11.9,P
2026-05-17T12:20:00Z,flow_cfs,-124,P
2026-05-17T12:20:00Z,gauge_ht_ft,8.64,P
2026-05-17T12:20:00Z,specCond_uscm,63,P
2026-05-17T12:20:00Z,pH,7.9,P
2026-05-17T12:20:00Z,chla_rfu,0.98,P
2026-05-17T12:20:00Z,turb_NTU,1.5,P
2026-05-17T12:20:00Z,X_72255,-0.22,P
2026-05-17T12:30:00Z,temp_C,12.2,P
2026-05-17T12:30:00Z,flow_cfs,-5.11,P
2026-05-17T12:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T12:30:00Z,specCond_uscm,63,P
2026-05-17T12:30:00Z,pH,7.9,P
2026-05-17T12:30:00Z,chla_rfu,1.01,P
2026-05-17T12:30:00Z,turb_NTU,1.7,P
2026-05-17T12:30:00Z,X_72255,-0.01,P
2026-05-17T12:40:00Z,temp_C,12.2,P
2026-05-17T12:40:00Z,flow_cfs,17.6,P
2026-05-17T12:40:00Z,gauge_ht_ft,8.63,P
2026-05-17T12:40:00Z,specCond_uscm,63,P
2026-05-17T12:40:00Z,pH,7.9,P
2026-05-17T12:40:00Z,chla_rfu,1.86,P
2026-05-17T12:40:00Z,turb_NTU,1.6,P
2026-05-17T12:40:00Z,X_72255,0.03,P
2026-05-17T12:50:00Z,temp_C,12.2,P
2026-05-17T12:50:00Z,flow_cfs,-22.1,P
2026-05-17T12:50:00Z,gauge_ht_ft,8.63,P
2026-05-17T12:50:00Z,specCond_uscm,63,P
2026-05-17T12:50:00Z,pH,7.9,P
2026-05-17T12:50:00Z,chla_rfu,2.01,P
2026-05-17T12:50:00Z,turb_NTU,1.6,P
2026-05-17T12:50:00Z,X_72255,-0.04,P
2026-05-17T13:00:00Z,temp_C,12.1,P
2026-05-17T13:00:00Z,flow_cfs,131,P
2026-05-17T13:00:00Z,gauge_ht_ft,8.61,P
2026-05-17T13:00:00Z,specCond_uscm,63,P
2026-05-17T13:00:00Z,pH,7.9,P
2026-05-17T13:00:00Z,chla_rfu,0.97,P
2026-05-17T13:00:00Z,turb_NTU,1.8,P
2026-05-17T13:00:00Z,X_72255,0.24,P
2026-05-17T13:10:00Z,temp_C,11.1,P
2026-05-17T13:10:00Z,flow_cfs,46,P
2026-05-17T13:10:00Z,gauge_ht_ft,8.64,P
2026-05-17T13:10:00Z,specCond_uscm,60,P
2026-05-17T13:10:00Z,pH,7.8,P
2026-05-17T13:10:00Z,chla_rfu,1.44,P
2026-05-17T13:10:00Z,turb_NTU,1.4,P
2026-05-17T13:10:00Z,X_72255,0.08,P
2026-05-17T13:20:00Z,temp_C,10.7,P
2026-05-17T13:20:00Z,flow_cfs,28.9,P
2026-05-17T13:20:00Z,gauge_ht_ft,8.62,P
2026-05-17T13:20:00Z,specCond_uscm,59,P
2026-05-17T13:20:00Z,pH,7.8,P
2026-05-17T13:20:00Z,chla_rfu,1.09,P
2026-05-17T13:20:00Z,turb_NTU,1.4,P
2026-05-17T13:20:00Z,X_72255,0.05,P
2026-05-17T13:30:00Z,temp_C,10.8,P
2026-05-17T13:30:00Z,flow_cfs,62.9,P
2026-05-17T13:30:00Z,gauge_ht_ft,8.62,P
2026-05-17T13:30:00Z,specCond_uscm,59,P
2026-05-17T13:30:00Z,pH,7.8,P
2026-05-17T13:30:00Z,chla_rfu,1.16,P
2026-05-17T13:30:00Z,turb_NTU,1.3,P
2026-05-17T13:30:00Z,X_72255,0.11,P
2026-05-17T13:40:00Z,temp_C,10.5,P
2026-05-17T13:40:00Z,flow_cfs,-84.7,P
2026-05-17T13:40:00Z,gauge_ht_ft,8.64,P
2026-05-17T13:40:00Z,specCond_uscm,58,P
2026-05-17T13:40:00Z,pH,7.8,P
2026-05-17T13:40:00Z,chla_rfu,0.97,P
2026-05-17T13:40:00Z,turb_NTU,1.2,P
2026-05-17T13:40:00Z,X_72255,-0.15,P
2026-05-17T13:50:00Z,temp_C,11.7,P
2026-05-17T13:50:00Z,flow_cfs,-118,P
2026-05-17T13:50:00Z,gauge_ht_ft,8.61,P
2026-05-17T13:50:00Z,specCond_uscm,63,P
2026-05-17T13:50:00Z,pH,7.9,P
2026-05-17T13:50:00Z,chla_rfu,1.38,P
2026-05-17T13:50:00Z,turb_NTU,1.6,P
2026-05-17T13:50:00Z,X_72255,-0.21,P
2026-05-17T14:00:00Z,temp_C,11.9,P
2026-05-17T14:00:00Z,flow_cfs,-102,P
2026-05-17T14:00:00Z,gauge_ht_ft,8.63,P
2026-05-17T14:00:00Z,specCond_uscm,63,P
2026-05-17T14:00:00Z,pH,7.9,P
2026-05-17T14:00:00Z,chla_rfu,1.12,P
2026-05-17T14:00:00Z,turb_NTU,1.7,P
2026-05-17T14:00:00Z,X_72255,-0.18,P
2026-05-17T14:10:00Z,temp_C,11.9,P
2026-05-17T14:10:00Z,flow_cfs,-113,P
2026-05-17T14:10:00Z,gauge_ht_ft,8.63,P
2026-05-17T14:10:00Z,specCond_uscm,63,P
2026-05-17T14:10:00Z,pH,7.9,P
2026-05-17T14:10:00Z,chla_rfu,0.94,P
2026-05-17T14:10:00Z,turb_NTU,1.7,P
2026-05-17T14:10:00Z,X_72255,-0.2,P
2026-05-17T14:20:00Z,temp_C,11.8,P
2026-05-17T14:20:00Z,flow_cfs,-61.7,P
2026-05-17T14:20:00Z,gauge_ht_ft,8.61,P
2026-05-17T14:20:00Z,specCond_uscm,63,P
2026-05-17T14:20:00Z,pH,7.9,P
